Klimakennwert,Jahreszeit,Landkreis Name,Landkreis Kennziffer (Kreisschlüssel),Median der Änderungen,Minimum,Maximum,Einheit,HYRAS Beobachtungen 1971-2000,Experteneinschätzung zur Belastbarkeit 
Tage über 5°C,ganzes Jahr,Region um Oberhausen ,05119_05170_05512_05113_05117_05112,20.0,2.3,30.2,Tage/Jahr, 282.7,Zunahme 
Tage über 5°C,ganzes Jahr,Region um  Memmingen,09764_09778_08436,18.7,9.6,29.5,Tage/Jahr, 224.2,Zunahme 
Tage über 5°C,ganzes Jahr,Wetteraukreis,06440,19.0,7.3,26.6,Tage/Jahr, 250.8,Zunahme 
Tage über 5°C,ganzes Jahr,Rhein-Erft-Kreis,05362,19.5,1.7,30.1,Tage/Jahr, 280.2,Zunahme 
Tage über 5°C,ganzes Jahr,Euskirchen,05366,19.0,5.7,29.0,Tage/Jahr, 240.7,Zunahme 
Tage über 5°C,ganzes Jahr,Region um Rostock ,13003_13072,24.1,3.7,30.2,Tage/Jahr, 238.8,Zunahme 
Tage über 5°C,ganzes Jahr,Wittenberg,15091,19.3,3.8,25.7,Tage/Jahr, 246.9,Zunahme 
Tage über 5°C,ganzes Jahr,Karlsruhe,08215,18.1,4.6,30.0,Tage/Jahr, 265.4,Zunahme 
Tage über 5°C,ganzes Jahr,Rastatt,08216,18.2,5.0,28.7,Tage/Jahr, 254.4,Zunahme 
Tage über 5°C,ganzes Jahr,Region um Offenbach ,06438_06432_06411_06433_06413_06435_06412_09671,18.6,6.5,26.4,Tage/Jahr, 252.6,Zunahme 
Tage über 5°C,ganzes Jahr,Region um Lindau (Bodensee) ,09776_08435_08436_09780_09763,18.2,11.1,30.5,Tage/Jahr, 217.2,Zunahme 
Tage über 5°C,ganzes Jahr,Region um Essen ,05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916,20.0,2.2,29.7,Tage/Jahr, 276.6,Zunahme 
Tage über 5°C,ganzes Jahr,Region um Gera ,16052_16076_15084_16074,18.9,5.2,26.9,Tage/Jahr, 240.3,Zunahme 
Tage über 5°C,ganzes Jahr,Märkischer Kreis,05962,19.2,5.7,29.7,Tage/Jahr, 241.0,Zunahme 
Tage über 5°C,ganzes Jahr,Region um  Mannheim,08222_08221_08226_06431_07338_07311_07318_07314,18.7,6.2,28.2,Tage/Jahr, 263.1,Zunahme 
Tage über 5°C,ganzes Jahr,Olpe,05966,19.0,7.5,30.3,Tage/Jahr, 226.8,Zunahme 
Tage über 5°C,ganzes Jahr,Region um  Trier,07211_07235,18.8,8.1,28.5,Tage/Jahr, 250.3,Zunahme 
Tage über 5°C,ganzes Jahr,Region um  Leipzig,14713_14729_14730,19.7,3.5,26.9,Tage/Jahr, 249.1,Zunahme 
Tage über 5°C,ganzes Jahr,Breisgau-Hochschwarzwald,08315,18.1,8.7,30.6,Tage/Jahr, 233.2,Zunahme 
Tage über 5°C,ganzes Jahr,Ortenaukreis,08317,18.4,7.1,28.7,Tage/Jahr, 255.8,Zunahme 
Tage über 5°C,ganzes Jahr,Emmendingen,08316,18.8,7.2,28.8,Tage/Jahr, 257.2,Zunahme 
Tage über 5°C,ganzes Jahr,Region um Landau in der Pfalz ,07313_07337,18.7,5.1,28.3,Tage/Jahr, 259.3,Zunahme 
Tage über 5°C,ganzes Jahr,Region um  Dortmund,05913_05914_05911_05916_05978_05954_05562,19.9,2.2,29.9,Tage/Jahr, 274.2,Zunahme 
Tage über 5°C,ganzes Jahr,Region um  Brandenburg an der Havel,12051_12063_12069,20.4,3.5,25.9,Tage/Jahr, 246.8,Zunahme 
Tage über 5°C,ganzes Jahr,Eichstätt,09176,17.1,7.2,25.5,Tage/Jahr, 224.1,Zunahme 
Tage über 5°C,ganzes Jahr,Berchtesgadener Land,09172,18.1,11.0,33.1,Tage/Jahr, 205.6,Zunahme 
Tage über 5°C,ganzes Jahr,Region um  Pforzheim,08231_08236_08235,18.3,5.9,28.3,Tage/Jahr, 237.0,Zunahme 
Tage über 5°C,ganzes Jahr,Zollernalbkreis,08417,17.8,9.6,29.4,Tage/Jahr, 218.5,Zunahme 
Tage über 5°C,ganzes Jahr,Region um Speyer ,07318_07311_07314_07338_08215_08226_08212,18.3,5.3,29.4,Tage/Jahr, 264.9,Zunahme 
Tage über 5°C,ganzes Jahr,Region um  Karlsruhe,08212_08215_07334,18.1,4.5,30.4,Tage/Jahr, 267.2,Zunahme 
Tage über 5°C,ganzes Jahr,Region um Suhl ,16054_16066_16069_16070,18.2,9.0,27.2,Tage/Jahr, 217.7,Zunahme 
Tage über 5°C,ganzes Jahr,Region um Fürth ,09563_09573_09562_09564,18.1,7.6,25.7,Tage/Jahr, 236.8,Zunahme 
Tage über 5°C,ganzes Jahr,Region um Dresden ,14612_14627_14625_14628,18.8,5.1,26.4,Tage/Jahr, 239.0,Zunahme 
Tage über 5°C,ganzes Jahr,Kusel,07336,19.0,7.9,27.4,Tage/Jahr, 243.2,Zunahme 
Tage über 5°C,ganzes Jahr,Südliche Weinstraße,07337,18.7,5.1,28.3,Tage/Jahr, 259.4,Zunahme 
Tage über 5°C,ganzes Jahr,Germersheim,07334,17.9,4.4,30.8,Tage/Jahr, 270.4,Zunahme 
Tage über 5°C,ganzes Jahr,Kaiserslautern,07335,18.9,7.0,27.1,Tage/Jahr, 248.6,Zunahme 
Tage über 5°C,ganzes Jahr,Bad Dürkheim,07332,18.6,4.8,26.9,Tage/Jahr, 254.9,Zunahme 
Tage über 5°C,ganzes Jahr,Donnersbergkreis,07333,18.8,6.5,26.6,Tage/Jahr, 249.8,Zunahme 
Tage über 5°C,ganzes Jahr,Alzey-Worms,07331,18.9,4.8,27.1,Tage/Jahr, 261.8,Zunahme 
Tage über 5°C,ganzes Jahr,Mainz-Bingen,07339,18.5,5.7,26.8,Tage/Jahr, 260.4,Zunahme 
Tage über 5°C,ganzes Jahr,Region um Schweinfurt ,09662_09678,19.2,8.7,26.5,Tage/Jahr, 238.5,Zunahme 
Tage über 5°C,ganzes Jahr,Region um Neunkirchen ,10043_10044_10045_10041_10046_07336,18.5,7.9,27.3,Tage/Jahr, 250.2,Zunahme 
Tage über 5°C,ganzes Jahr,Region um Kempten (Allgäu) ,09763_09780,17.9,11.3,32.3,Tage/Jahr, 202.0,Zunahme 
Tage über 5°C,ganzes Jahr,Region um Worms ,07319_07331_07332_06431_07338_07311_07318_07314,18.8,5.4,27.7,Tage/Jahr, 261.6,Zunahme 
Tage über 5°C,ganzes Jahr,Heidenheim,08135,17.1,8.8,26.5,Tage/Jahr, 221.2,Zunahme 
Tage über 5°C,ganzes Jahr,Ostalbkreis,08136,17.8,8.2,27.0,Tage/Jahr, 228.9,Zunahme 
Tage über 5°C,ganzes Jahr,Region um  Neustadt an der Weinstraße,07316_07337_07332_07313,18.8,4.9,27.7,Tage/Jahr, 257.5,Zunahme 
Tage über 5°C,ganzes Jahr,Region um  Kassel,06611_06633_03159,18.9,6.0,27.9,Tage/Jahr, 235.5,Zunahme 
Tage über 5°C,ganzes Jahr,Region um  Salzgitter,03102_03254_03157_03158_03153_03101,20.1,3.7,27.5,Tage/Jahr, 247.0,Zunahme 
Tage über 5°C,ganzes Jahr,Region um  Emden,03402_03452_03457,21.8,1.6,33.6,Tage/Jahr, 264.2,Zunahme 
Tage über 5°C,ganzes Jahr,Neckar-Odenwald-Kreis,08225,18.4,8.6,26.7,Tage/Jahr, 239.1,Zunahme 
Tage über 5°C,ganzes Jahr,Rhein-Neckar-Kreis,08226,18.8,6.5,28.2,Tage/Jahr, 260.6,Zunahme 
Tage über 5°C,ganzes Jahr,Goslar,03153,18.6,6.4,28.3,Tage/Jahr, 224.3,Zunahme 
Tage über 5°C,ganzes Jahr,Gifhorn,03151,20.7,2.0,28.7,Tage/Jahr, 251.9,Zunahme 
Tage über 5°C,ganzes Jahr,Peine,03157,20.4,2.3,29.1,Tage/Jahr, 257.9,Zunahme 
Tage über 5°C,ganzes Jahr,Salzlandkreis,15089,19.6,2.6,25.6,Tage/Jahr, 252.9,Zunahme 
Tage über 5°C,ganzes Jahr,Northeim,03155,19.4,5.3,27.9,Tage/Jahr, 240.3,Zunahme 
Tage über 5°C,ganzes Jahr,Mansfeld-Südharz,15087,18.8,5.1,26.2,Tage/Jahr, 237.1,Zunahme 
Tage über 5°C,ganzes Jahr,Jerichower Land,15086,19.9,3.1,26.6,Tage/Jahr, 249.8,Zunahme 
Tage über 5°C,ganzes Jahr,Wolfenbüttel,03158,19.9,2.9,27.6,Tage/Jahr, 253.6,Zunahme 
Tage über 5°C,ganzes Jahr,Göttingen,03159,18.6,6.3,28.0,Tage/Jahr, 233.2,Zunahme 
Tage über 5°C,ganzes Jahr,Börde,15083,19.6,2.5,27.0,Tage/Jahr, 249.1,Zunahme 
Tage über 5°C,ganzes Jahr,Anhalt-Bitterfeld,15082,19.4,3.4,26.3,Tage/Jahr, 252.0,Zunahme 
Tage über 5°C,ganzes Jahr,Altmarkkreis Salzwedel,15081,20.3,1.6,27.7,Tage/Jahr, 248.2,Zunahme 
Tage über 5°C,ganzes Jahr,Region um Halle (Saale) ,15002_15088,19.2,2.9,26.5,Tage/Jahr, 250.1,Zunahme 
Tage über 5°C,ganzes Jahr,Hameln-Pyrmont,03252,20.3,3.7,27.8,Tage/Jahr, 252.9,Zunahme 
Tage über 5°C,ganzes Jahr,Nordsachsen,14730,19.8,3.5,26.7,Tage/Jahr, 248.7,Zunahme 
Tage über 5°C,ganzes Jahr,Wunsiedel im Fichtelgebirge,09479,18.0,9.7,27.0,Tage/Jahr, 203.6,Zunahme 
Tage über 5°C,ganzes Jahr,Region um Freiburg im Breisgau ,08311_08316_08315,17.5,8.0,30.0,Tage/Jahr, 243.0,Zunahme 
Tage über 5°C,ganzes Jahr,Region um Rosenheim ,09163_09187,18.3,8.7,26.9,Tage/Jahr, 225.2,Zunahme 
Tage über 5°C,ganzes Jahr,Region um  Mülheim an der Ruhr,05117_05112_05158_05119_05113,20.0,2.4,29.9,Tage/Jahr, 280.8,Zunahme 
Tage über 5°C,ganzes Jahr,Region um Hamm ,05915_05978_05974_05570_05558,20.3,1.9,29.7,Tage/Jahr, 267.3,Zunahme 
Tage über 5°C,ganzes Jahr,Region um Herne ,05916_05513_05562_05911,20.0,1.8,30.3,Tage/Jahr, 279.5,Zunahme 
Tage über 5°C,ganzes Jahr,Region um Frankenthal (Pfalz) ,07311_07318_07314_07338_08222,17.7,4.8,29.6,Tage/Jahr, 272.0,Zunahme 
Tage über 5°C,ganzes Jahr,Region um Düsseldorf ,05111_05162_05158_05112,19.7,2.3,30.0,Tage/Jahr, 282.1,Zunahme 
Tage über 5°C,ganzes Jahr,Region um Neumünster ,01004_01058_01060_01057_01002,24.1,2.1,30.8,Tage/Jahr, 247.1,Zunahme 
Tage über 5°C,ganzes Jahr,Weilheim-Schongau,09190,18.4,8.2,28.1,Tage/Jahr, 222.4,Zunahme 
Tage über 5°C,ganzes Jahr,Region um Baden-Baden ,08211_08216,18.3,4.9,28.8,Tage/Jahr, 254.8,Zunahme 
Tage über 5°C,ganzes Jahr,Gütersloh,05754,20.2,1.8,29.0,Tage/Jahr, 265.1,Zunahme 
Tage über 5°C,ganzes Jahr,Herford,05758,20.6,2.1,29.0,Tage/Jahr, 263.7,Zunahme 
Tage über 5°C,ganzes Jahr,Region um Regensburg ,09362_09375,17.3,6.9,25.7,Tage/Jahr, 227.2,Zunahme 
Tage über 5°C,ganzes Jahr,Region um Weiden in der Oberpfalz ,09363_09374,17.4,8.7,26.0,Tage/Jahr, 215.3,Zunahme 
Tage über 5°C,ganzes Jahr,Region um Ulm ,08421_08425_09775,17.7,9.1,27.1,Tage/Jahr, 224.4,Zunahme 
Tage über 5°C,ganzes Jahr,Region um  Bremerhaven,04012_03352_03461,23.0,1.5,31.8,Tage/Jahr, 259.9,Zunahme 
Tage über 5°C,ganzes Jahr,Kitzingen,09675,18.6,7.7,26.6,Tage/Jahr, 242.7,Zunahme 
Tage über 5°C,ganzes Jahr,Haßberge,09674,18.7,8.9,26.9,Tage/Jahr, 231.7,Zunahme 
Tage über 5°C,ganzes Jahr,Main-Spessart,09677,18.7,8.1,26.3,Tage/Jahr, 236.1,Zunahme 
Tage über 5°C,ganzes Jahr,Miltenberg,09676,18.7,6.7,27.0,Tage/Jahr, 242.5,Zunahme 
Tage über 5°C,ganzes Jahr,Aschaffenburg,09671,18.9,8.0,27.0,Tage/Jahr, 242.7,Zunahme 
Tage über 5°C,ganzes Jahr,Donau-Ries,09779,17.1,7.2,25.7,Tage/Jahr, 230.2,Zunahme 
Tage über 5°C,ganzes Jahr,Röhn-Grabfeld,09673,18.2,8.9,27.5,Tage/Jahr, 224.6,Zunahme 
Tage über 5°C,ganzes Jahr,Bad Kissingen,09672,18.3,9.2,27.1,Tage/Jahr, 230.1,Zunahme 
Tage über 5°C,ganzes Jahr,Günzburg,09774,17.9,7.1,26.0,Tage/Jahr, 229.1,Zunahme 
Tage über 5°C,ganzes Jahr,Neu-Ulm,09775,17.7,8.0,26.5,Tage/Jahr, 228.6,Zunahme 
Tage über 5°C,ganzes Jahr,Ostallgäu,09777,18.4,11.0,29.3,Tage/Jahr, 216.4,Zunahme 
Tage über 5°C,ganzes Jahr,Würzburg,09679,18.5,7.7,26.3,Tage/Jahr, 243.7,Zunahme 
Tage über 5°C,ganzes Jahr,Aichach-Friedberg,09771,17.6,6.4,25.6,Tage/Jahr, 231.1,Zunahme 
Tage über 5°C,ganzes Jahr,Augsburg,09772,17.8,6.4,25.6,Tage/Jahr, 230.6,Zunahme 
Tage über 5°C,ganzes Jahr,Dillingen an der Donau,09773,17.0,7.1,25.5,Tage/Jahr, 231.7,Zunahme 
Tage über 5°C,ganzes Jahr,Rheinisch-Bergischer Kreis,05378,20.6,4.6,28.6,Tage/Jahr, 263.0,Zunahme 
Tage über 5°C,ganzes Jahr,Oberbergischer Kreis,05374,19.4,7.1,29.8,Tage/Jahr, 244.7,Zunahme 
Tage über 5°C,ganzes Jahr,Heinsberg,05370,18.7,2.4,30.9,Tage/Jahr, 279.0,Zunahme 
Tage über 5°C,ganzes Jahr,Mecklenburgische Seenplatte,13071,22.4,4.2,27.7,Tage/Jahr, 235.2,Zunahme 
Tage über 5°C,ganzes Jahr,Rostock,13072,23.9,3.7,29.9,Tage/Jahr, 238.3,Zunahme 
Tage über 5°C,ganzes Jahr,Vorpommern-Rügen,13073,26.6,3.7,35.9,Tage/Jahr, 236.0,Zunahme 
Tage über 5°C,ganzes Jahr,Nordwestmecklenburg,13074,23.8,2.7,29.8,Tage/Jahr, 244.6,Zunahme 
Tage über 5°C,ganzes Jahr,Vorpommern-Greifswald,13075,23.5,4.1,29.5,Tage/Jahr, 236.4,Zunahme 
Tage über 5°C,ganzes Jahr,Ludwigslust-Parchim,13076,21.4,3.2,27.4,Tage/Jahr, 243.2,Zunahme 
Tage über 5°C,ganzes Jahr,Region um  Münster,05515_05566_05558_05570,20.2,1.7,30.2,Tage/Jahr, 270.1,Zunahme 
Tage über 5°C,ganzes Jahr,Lüchow-Dannenberg,03354,21.5,2.3,27.3,Tage/Jahr, 247.7,Zunahme 
Tage über 5°C,ganzes Jahr,Lüneburg,03355,22.1,2.0,28.0,Tage/Jahr, 250.5,Zunahme 
Tage über 5°C,ganzes Jahr,Osterholz,03356,22.4,2.2,28.9,Tage/Jahr, 256.4,Zunahme 
Tage über 5°C,ganzes Jahr,Rotenburg (Wümme),03357,22.3,2.8,27.8,Tage/Jahr, 254.3,Zunahme 
Tage über 5°C,ganzes Jahr,Celle,03351,20.7,2.6,28.5,Tage/Jahr, 251.8,Zunahme 
Tage über 5°C,ganzes Jahr,Cuxhaven,03352,23.2,1.6,31.0,Tage/Jahr, 257.8,Zunahme 
Tage über 5°C,ganzes Jahr,Harburg,03353,21.8,2.7,28.2,Tage/Jahr, 252.0,Zunahme 
Tage über 5°C,ganzes Jahr,Regionalverband Saarbrücken,10041,18.9,7.1,27.1,Tage/Jahr, 260.9,Zunahme 
Tage über 5°C,ganzes Jahr,Tübingen,08416,18.2,6.8,27.4,Tage/Jahr, 239.5,Zunahme 
Tage über 5°C,ganzes Jahr,Stade,03359,22.5,2.1,29.3,Tage/Jahr, 253.3,Zunahme 
Tage über 5°C,ganzes Jahr,Reutlingen,08415,17.6,9.3,29.1,Tage/Jahr, 220.8,Zunahme 
Tage über 5°C,ganzes Jahr,Region um Bonn ,05314_05382,20.1,3.7,27.8,Tage/Jahr, 267.3,Zunahme 
Tage über 5°C,ganzes Jahr,Uckermark,12073,21.4,4.6,26.6,Tage/Jahr, 237.0,Zunahme 
Tage über 5°C,ganzes Jahr,Teltow-Fläming,12072,19.7,3.7,25.9,Tage/Jahr, 245.6,Zunahme 
Tage über 5°C,ganzes Jahr,Spree-Neiße,12071,19.7,4.5,25.7,Tage/Jahr, 245.5,Zunahme 
Tage über 5°C,ganzes Jahr,Prignitz,12070,20.5,4.2,27.4,Tage/Jahr, 242.4,Zunahme 
Tage über 5°C,ganzes Jahr,Unna,05978,19.8,1.9,30.3,Tage/Jahr, 274.5,Zunahme 
Tage über 5°C,ganzes Jahr,Helmstedt,03154,19.8,3.1,27.5,Tage/Jahr, 251.5,Zunahme 
Tage über 5°C,ganzes Jahr,Siegen-Wittgenstein,05970,19.1,7.8,29.4,Tage/Jahr, 220.1,Zunahme 
Tage über 5°C,ganzes Jahr,Saalekreis,15088,19.1,2.9,26.6,Tage/Jahr, 249.8,Zunahme 
Tage über 5°C,ganzes Jahr,Soest,05974,20.7,2.7,28.7,Tage/Jahr, 256.8,Zunahme 
Tage über 5°C,ganzes Jahr,Harz,15085,19.3,4.8,27.3,Tage/Jahr, 235.2,Zunahme 
Tage über 5°C,ganzes Jahr,Burgenlandkreis,15084,19.2,4.1,26.3,Tage/Jahr, 246.3,Zunahme 
Tage über 5°C,ganzes Jahr,Region um  Krefeld,05114_05112_05162_05166_05170,19.7,2.2,30.4,Tage/Jahr, 282.5,Zunahme 
Tage über 5°C,ganzes Jahr,Region um Weimar ,16055_16071,18.6,5.7,26.6,Tage/Jahr, 239.1,Zunahme 
Tage über 5°C,ganzes Jahr,Region um Heilbronn ,08121_08125,18.8,6.6,27.7,Tage/Jahr, 256.4,Zunahme 
Tage über 5°C,ganzes Jahr,Region um Bielefeld ,05711_05754_05758_05766,19.9,3.0,28.9,Tage/Jahr, 259.3,Zunahme 
Tage über 5°C,ganzes Jahr,Borken,05554,20.1,2.2,30.0,Tage/Jahr, 273.1,Zunahme 
Tage über 5°C,ganzes Jahr,Trier-Saarburg,07235,18.7,8.2,28.5,Tage/Jahr, 249.3,Zunahme 
Tage über 5°C,ganzes Jahr,Vulkaneifel,07233,18.5,8.3,29.7,Tage/Jahr, 224.7,Zunahme 
Tage über 5°C,ganzes Jahr,Eifelkreis Bitburg-Prüm,07232,18.1,8.5,29.0,Tage/Jahr, 233.6,Zunahme 
Tage über 5°C,ganzes Jahr,Bernkastel-Wittlich,07231,18.5,7.4,28.8,Tage/Jahr, 244.0,Zunahme 
Tage über 5°C,ganzes Jahr,Region um Gelsenkirchen ,05513_05113_05916_05911_05562_05512,20.0,1.9,30.2,Tage/Jahr, 279.8,Zunahme 
Tage über 5°C,ganzes Jahr,Fulda,06631,18.3,8.6,27.5,Tage/Jahr, 225.9,Zunahme 
Tage über 5°C,ganzes Jahr,Hersfeld-Rotenburg,06632,18.6,7.2,26.9,Tage/Jahr, 233.2,Zunahme 
Tage über 5°C,ganzes Jahr,Kassel,06633,19.0,5.7,27.7,Tage/Jahr, 237.6,Zunahme 
Tage über 5°C,ganzes Jahr,Saarlouis,10044,19.2,8.2,27.9,Tage/Jahr, 259.3,Zunahme 
Tage über 5°C,ganzes Jahr,Saarpfalz-Kreis,10045,19.0,7.1,26.5,Tage/Jahr, 253.1,Zunahme 
Tage über 5°C,ganzes Jahr,Werra-Meißner-Kreis,06636,18.5,6.9,27.9,Tage/Jahr, 231.8,Zunahme 
Tage über 5°C,ganzes Jahr,Region um  Offenbach am Main,06413_06438_06435_06412,18.9,7.0,26.6,Tage/Jahr, 249.4,Zunahme 
Tage über 5°C,ganzes Jahr,Mettmann,05158,20.1,2.8,29.5,Tage/Jahr, 275.2,Zunahme 
Tage über 5°C,ganzes Jahr,Region um  Osnabrück,03404_03459_05566,20.9,1.8,30.4,Tage/Jahr, 266.1,Zunahme 
Tage über 5°C,ganzes Jahr,Freyung-Grafenau,09272,17.0,10.5,29.2,Tage/Jahr, 202.2,Zunahme 
Tage über 5°C,ganzes Jahr,Lippe,05766,19.4,4.1,28.8,Tage/Jahr, 252.6,Zunahme 
Tage über 5°C,ganzes Jahr,Region um Zweibrücken ,07320_07340_10045_07317,18.8,7.4,26.8,Tage/Jahr, 249.4,Zunahme 
Tage über 5°C,ganzes Jahr,Kleve,05154,19.2,2.3,31.0,Tage/Jahr, 279.1,Zunahme 
Tage über 5°C,ganzes Jahr,Städteregion Aachen,05334,20.1,4.5,27.9,Tage/Jahr, 257.1,Zunahme 
Tage über 5°C,ganzes Jahr,Region um Flensburg ,01001_01059,24.0,2.3,33.1,Tage/Jahr, 244.7,Zunahme 
Tage über 5°C,ganzes Jahr,Amberg-Sulzbach,09371,17.2,7.8,25.9,Tage/Jahr, 219.7,Zunahme 
Tage über 5°C,ganzes Jahr,Region um Remscheid ,05120_05124_05122_05378_05374,19.5,5.9,29.3,Tage/Jahr, 252.3,Zunahme 
Tage über 5°C,ganzes Jahr,Region um  Oldenburg (Oldenburg),03403_03458_03451_03461,21.9,2.1,30.5,Tage/Jahr, 261.3,Zunahme 
Tage über 5°C,ganzes Jahr,Region um Landshut ,09261_09274,17.9,7.4,25.5,Tage/Jahr, 229.1,Zunahme 
Tage über 5°C,ganzes Jahr,Main-Tauber-Kreis,08128,18.7,8.2,26.8,Tage/Jahr, 240.5,Zunahme 
Tage über 5°C,ganzes Jahr,Hohenlohekreis,08126,18.8,8.5,27.3,Tage/Jahr, 245.0,Zunahme 
Tage über 5°C,ganzes Jahr,Schwäbisch Hall,08127,18.4,8.9,27.2,Tage/Jahr, 234.5,Zunahme 
Tage über 5°C,ganzes Jahr,Heilbronn,08125,18.8,6.7,27.6,Tage/Jahr, 256.0,Zunahme 
Tage über 5°C,ganzes Jahr,Region um Erfurt ,16051_16067_16068_16070_16071_16055,18.3,6.2,26.4,Tage/Jahr, 233.9,Zunahme 
Tage über 5°C,ganzes Jahr,Region um  Wolfsburg,03103_03154_03151,20.4,2.4,28.3,Tage/Jahr, 252.1,Zunahme 
Tage über 5°C,ganzes Jahr,Region um Erlangen ,09562_09572_09564_09563,18.6,7.9,26.0,Tage/Jahr, 237.0,Zunahme 
Tage über 5°C,ganzes Jahr,Region um Kiel ,01002_01057_01058,24.4,2.1,31.4,Tage/Jahr, 246.7,Zunahme 
Tage über 5°C,ganzes Jahr,Enzkreis,08236,18.1,4.1,27.4,Tage/Jahr, 250.0,Zunahme 
Tage über 5°C,ganzes Jahr,Freudenstadt,08237,17.7,9.0,30.7,Tage/Jahr, 220.3,Zunahme 
Tage über 5°C,ganzes Jahr,Calw,08235,17.6,7.6,29.2,Tage/Jahr, 226.8,Zunahme 
Tage über 5°C,ganzes Jahr,Merzig-Wadern,10042,18.6,8.8,28.5,Tage/Jahr, 251.5,Zunahme 
Tage über 5°C,ganzes Jahr,Stendal,15090,20.5,2.8,26.4,Tage/Jahr, 247.5,Zunahme 
Tage über 5°C,ganzes Jahr,Schwalm-Eder-Kreis,06634,18.8,6.6,27.4,Tage/Jahr, 237.2,Zunahme 
Tage über 5°C,ganzes Jahr,Region um Bamberg ,09461_09471,18.4,8.7,26.6,Tage/Jahr, 231.1,Zunahme 
Tage über 5°C,ganzes Jahr,Waldeck-Frankenberg,06635,18.2,6.2,27.9,Tage/Jahr, 226.6,Zunahme 
Tage über 5°C,ganzes Jahr,Sankt Wendel,10046,18.8,9.3,28.3,Tage/Jahr, 237.8,Zunahme 
Tage über 5°C,ganzes Jahr,Verden,03361,21.7,2.8,28.8,Tage/Jahr, 258.0,Zunahme 
Tage über 5°C,ganzes Jahr,Uelzen,03360,21.4,2.5,28.1,Tage/Jahr, 247.4,Zunahme 
Tage über 5°C,ganzes Jahr,Region um  Mainz,07315_07339_06414_06433,18.3,5.5,27.3,Tage/Jahr, 262.3,Zunahme 
Tage über 5°C,ganzes Jahr,Region um Kaufbeuren ,09762_09777,18.5,11.0,29.3,Tage/Jahr, 216.5,Zunahme 
Tage über 5°C,ganzes Jahr,Region um  Wiesbaden,06414_07315_07339_06439_06436_06433,19.2,6.1,26.3,Tage/Jahr, 254.2,Zunahme 
Tage über 5°C,ganzes Jahr,Rems-Murr-Kreis,08119,18.4,7.9,27.5,Tage/Jahr, 244.8,Zunahme 
Tage über 5°C,ganzes Jahr,Ludwigsburg,08118,18.1,5.5,27.7,Tage/Jahr, 259.1,Zunahme 
Tage über 5°C,ganzes Jahr,Wittmund,03462,22.7,1.5,33.0,Tage/Jahr, 263.3,Zunahme 
Tage über 5°C,ganzes Jahr,Vechta,03460,21.2,1.8,29.9,Tage/Jahr, 261.5,Zunahme 
Tage über 5°C,ganzes Jahr,Wesermarsch,03461,22.1,1.5,33.2,Tage/Jahr, 263.6,Zunahme 
Tage über 5°C,ganzes Jahr,Region um  Fürth,09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564,17.8,8.1,26.2,Tage/Jahr, 231.3,Zunahme 
Tage über 5°C,ganzes Jahr,Heidekreis,03358,21.1,3.3,27.9,Tage/Jahr, 252.1,Zunahme 
Tage über 5°C,ganzes Jahr,Region um  Darmstadt,06411_06432_06438,18.9,4.9,29.0,Tage/Jahr, 262.4,Zunahme 
Tage über 5°C,ganzes Jahr,Südwestpfalz,07340,18.6,7.5,26.9,Tage/Jahr, 248.0,Zunahme 
Tage über 5°C,ganzes Jahr,Göppingen,08117,18.1,7.7,28.1,Tage/Jahr, 234.2,Zunahme 
Tage über 5°C,ganzes Jahr,Höxter,05762,19.3,4.8,28.6,Tage/Jahr, 242.1,Zunahme 
Tage über 5°C,ganzes Jahr,Region um Frankfurt (Oder) ,12053_12067_12064,20.4,5.0,25.5,Tage/Jahr, 242.8,Zunahme 
Tage über 5°C,ganzes Jahr,Steinfurt,05566,20.7,1.8,30.5,Tage/Jahr, 269.0,Zunahme 
Tage über 5°C,ganzes Jahr,Region um  Mönchengladbach,05116_05370_05166_05162,19.1,2.2,30.6,Tage/Jahr, 280.5,Zunahme 
Tage über 5°C,ganzes Jahr,Recklinghausen,05562,20.0,1.9,30.5,Tage/Jahr, 279.3,Zunahme 
Tage über 5°C,ganzes Jahr,Region um  Rhein-Pfalz-Kreis,07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212,18.5,5.1,28.9,Tage/Jahr, 263.5,Zunahme 
Tage über 5°C,ganzes Jahr,Rhein-Kreis Neuss,05162,19.3,2.0,30.1,Tage/Jahr, 283.1,Zunahme 
Tage über 5°C,ganzes Jahr,Viersen,05166,19.3,2.2,30.9,Tage/Jahr, 280.0,Zunahme 
Trockentage,ganzes Jahr,Region um  Wuppertal,05124_05122_05120_05158_05954_05374,2.5,-8.7,29.1,Tage, 209.1,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Saalfeld-Rudolstadt,16073,0.5,-9.8,26.1,Tage, 238.7,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Sonneberg,16072,2.9,-10.4,30.3,Tage, 217.9,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Weimarer Land,16071,0.5,-8.2,18.0,Tage, 253.6,keine Änderungen 
Trockentage,ganzes Jahr,Ilm-Kreis,16070,0.9,-9.9,25.5,Tage, 235.4,Tendenz zur Zunahme 
