Klimakennwert,Jahreszeit,Landkreis Name,Landkreis Kennziffer (Kreisschlüssel),Median der Änderungen,Minimum,Maximum,Einheit,HYRAS Beobachtungen 1971-2000,Experteneinschätzung zur Belastbarkeit 
Niederschlag,MAM,Coburg,09473,7.2,-7.5,12.9,%, 160.9,Tendenz zur Zunahme 
Niederschlag,MAM,Bayreuth,09472,5.2,-8.4,13.6,%, 187.5,Tendenz zur Zunahme 
Niederschlag,MAM,Bamberg,09471,6.6,-7.3,12.2,%, 164.4,Tendenz zur Zunahme 
Niederschlag,MAM,Oder-Spree,12067,8.0,-3.9,18.4,%, 132.5,Tendenz zur Zunahme 
Niederschlag,MAM,Kulmbach,09477,5.8,-7.0,14.6,%, 181.0,Tendenz zur Zunahme 
Niederschlag,MAM,Kronach,09476,5.5,-6.7,13.8,%, 204.5,Tendenz zur Zunahme 
Niederschlag,MAM,Hof,09475,4.6,-5.0,14.1,%, 183.9,Tendenz zur Zunahme 
Niederschlag,MAM,Forchheim,09474,7.3,-8.0,13.7,%, 179.6,Tendenz zur Zunahme 
Niederschlag,MAM,Vogelsbergkreis,06535,7.0,-3.8,14.2,%, 194.2,Tendenz zur Zunahme 
Niederschlag,MAM,Marburg-Biedenkopf,06534,8.5,-1.6,15.9,%, 173.4,Tendenz zur Zunahme 
Niederschlag,MAM,Limburg-Weilburg,06533,8.7,-2.4,15.8,%, 171.5,Tendenz zur Zunahme 
Niederschlag,MAM,Lahn-Dill-Kreis,06532,7.4,-2.0,16.8,%, 196.4,Tendenz zur Zunahme 
Niederschlag,MAM,Gießen,06531,8.1,-1.3,16.8,%, 163.8,Tendenz zur Zunahme 
Niederschlag,MAM,Region um  Heidelberg,08221_08226_08222,6.9,-5.0,16.5,%, 197.8,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Solingen ,05122_05158_05124_05378_05120,6.9,-5.1,13.8,%, 233.9,Tendenz zur Zunahme 
Niederschlag,MAM,Köln,05315,6.0,-6.5,16.0,%, 186.0,Tendenz zur Zunahme 
Niederschlag,MAM,Oberallgäu,09780,7.5,-4.9,13.9,%, 390.4,Tendenz zur Zunahme 
Niederschlag,MAM,Deggendorf,09271,9.5,-6.0,22.4,%, 208.2,Tendenz zur Zunahme 
Niederschlag,MAM,Kelheim,09273,11.0,-6.7,18.3,%, 159.8,Tendenz zur Zunahme 
Niederschlag,MAM,Rhein-Sieg-Kreis,05382,5.8,-5.7,13.0,%, 190.8,Tendenz zur Zunahme 
Niederschlag,MAM,Passau,09275,9.7,-6.8,23.6,%, 207.1,Tendenz zur Zunahme 
Niederschlag,MAM,Landshut,09274,8.9,-6.8,26.6,%, 176.5,Tendenz zur Zunahme 
Niederschlag,MAM,Rottal-Inn,09277,10.2,-7.9,26.5,%, 197.1,Tendenz zur Zunahme 
Niederschlag,MAM,Regen,09276,10.3,-5.3,15.5,%, 238.5,Tendenz zur Zunahme 
Niederschlag,MAM,Dingolfing-Landau,09279,8.0,-8.3,28.9,%, 171.9,Tendenz zur Zunahme 
Niederschlag,MAM,Straubing-Bogen,09278,10.7,-5.8,20.9,%, 172.7,Tendenz zur Zunahme 
Niederschlag,MAM,Cham,09372,9.9,-6.2,18.7,%, 182.3,Tendenz zur Zunahme 
Niederschlag,MAM,Neumarkt in der Oberpfalz,09373,7.3,-8.7,13.4,%, 180.0,Tendenz zur Zunahme 
Niederschlag,MAM,Neustadt an der Waldnaab,09374,6.9,-7.4,15.4,%, 166.0,Tendenz zur Zunahme 
Niederschlag,MAM,Regensburg,09375,9.3,-6.8,19.5,%, 153.0,Tendenz zur Zunahme 
Niederschlag,MAM,Schwandorf,09376,7.4,-6.0,18.5,%, 162.1,Tendenz zur Zunahme 
Niederschlag,MAM,Tirschenreuth,09377,6.0,-7.4,15.9,%, 171.6,Tendenz zur Zunahme 
Niederschlag,MAM,Ennepe-Ruhr-Kreis,05954,5.8,-6.7,15.7,%, 222.3,Tendenz zur Zunahme 
Niederschlag,MAM,Hochsauerlandkreis,05958,4.9,-4.9,11.6,%, 233.7,Tendenz zur Zunahme 
Niederschlag,MAM,Unterallgäu,09778,9.5,-8.8,14.6,%, 231.4,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Chemnitz ,14511_14524_14521_14522,4.7,-4.4,15.8,%, 185.1,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Pirmasens ,07317_07340,6.5,-3.0,14.2,%, 209.1,Tendenz zur Zunahme 
Niederschlag,MAM,Hamburg,02000,3.4,-4.6,13.2,%, 158.6,Tendenz zur Zunahme 
Niederschlag,MAM,Unstrut-Hainich-Kreis,16064,4.9,-6.2,14.1,%, 150.3,Tendenz zur Zunahme 
Niederschlag,MAM,Kyffhäuserkreis,16065,4.5,-6.7,12.0,%, 131.5,Tendenz zur Zunahme 
Niederschlag,MAM,Schmalkalden-Meiningen,16066,4.9,-5.2,12.4,%, 179.3,Tendenz zur Zunahme 
Niederschlag,MAM,Gotha,16067,5.0,-7.7,11.7,%, 171.7,Tendenz zur Zunahme 
Niederschlag,MAM,Eichsfeld,16061,5.8,-3.6,14.8,%, 172.3,Tendenz zur Zunahme 
Niederschlag,MAM,Nordhausen,16062,5.8,-4.0,19.1,%, 159.5,Tendenz zur Zunahme 
Niederschlag,MAM,Wartburgkreis,16063,5.5,-5.7,13.7,%, 171.6,Tendenz zur Zunahme 
Niederschlag,MAM,Sömmerda,16068,5.8,-8.8,14.8,%, 127.4,Tendenz zur Zunahme 
Niederschlag,MAM,Hildburghausen,16069,5.8,-6.3,11.6,%, 175.3,Tendenz zur Zunahme 
Niederschlag,MAM,Neuwied,07138,5.2,-4.3,13.0,%, 189.7,Tendenz zur Zunahme 
Niederschlag,MAM, Region um Würzburg,09663_09679,5.3,-5.9,11.0,%, 144.1,Tendenz zur Zunahme 
Niederschlag,MAM,Ahrweiler,07131,5.1,-3.1,15.7,%, 175.3,Tendenz zur Zunahme 
Niederschlag,MAM,Altenkirchen (Westerwald),07132,7.0,-3.1,13.1,%, 228.6,Tendenz zur Zunahme 
Niederschlag,MAM,Bad Kreuznach,07133,8.0,-3.8,17.9,%, 148.1,Tendenz zur Zunahme 
Niederschlag,MAM,Birkenfeld,07134,6.6,-5.6,16.5,%, 197.1,Tendenz zur Zunahme 
Niederschlag,MAM,Cochem-Zell,07135,6.5,-3.7,18.4,%, 178.1,Tendenz zur Zunahme 
Niederschlag,MAM,Schweinfurt,09678,5.9,-8.6,11.2,%, 140.8,Tendenz zur Zunahme 
Niederschlag,MAM,Leipzig,14729,3.8,-3.8,14.9,%, 144.0,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Stuttgart ,08111_08115_08116_08118_08119,6.3,-7.5,12.8,%, 202.3,Tendenz zur Zunahme 
Niederschlag,MAM,Bodenseekreis,08435,8.3,-9.2,16.9,%, 234.6,Tendenz zur Zunahme 
Niederschlag,MAM,Ravensburg,08436,7.8,-8.3,14.2,%, 266.5,Tendenz zur Zunahme 
Niederschlag,MAM,Sigmaringen,08437,9.0,-7.4,20.4,%, 194.3,Tendenz zur Zunahme 
Niederschlag,MAM,Region um  Frankfurt am Main,06412_06413_06436_06434_06440_06435_06438_06433,8.3,-2.9,15.8,%, 171.4,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Hagen ,05914_05954_05913_05978_05962,5.2,-4.4,15.4,%, 220.3,Tendenz zur Zunahme 
Niederschlag,MAM,Region um  Main-Taunus-Kreis,06436_06412_06414_06433_06439_06434,7.1,-0.9,15.5,%, 162.7,Tendenz zur Zunahme 
Niederschlag,MAM,Region Hannover,03241,2.8,-4.0,12.3,%, 153.2,Tendenz zur Zunahme 
Niederschlag,MAM,Rhein-Lahn-Kreis,07141,6.5,-3.3,14.8,%, 172.8,Tendenz zur Zunahme 
Niederschlag,MAM,Rhein-Hunsrück-Kreis,07140,7.2,-3.4,17.2,%, 174.9,Tendenz zur Zunahme 
Niederschlag,MAM,Westerwaldkreis,07143,6.3,-3.8,13.7,%, 221.0,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Leverkusen ,05316_05315_05378_05158,6.7,-5.2,14.2,%, 212.9,Tendenz zur Zunahme 
Niederschlag,MAM,Region um  Aschaffenburg,09661_09671_09676,5.4,-5.7,14.0,%, 195.9,Tendenz zur Zunahme 
Niederschlag,MAM,Rosenheim,09187,9.8,-4.8,23.3,%, 297.0,Tendenz zur Zunahme 
Niederschlag,MAM,Pfaffenhofen an der Ilm,09186,10.3,-7.2,18.8,%, 176.5,Tendenz zur Zunahme 
Niederschlag,MAM,Neuburg-Schrobenhausen,09185,9.0,-8.8,17.0,%, 167.4,Tendenz zur Zunahme 
Niederschlag,MAM,München,09184,8.4,-8.4,19.6,%, 243.3,Tendenz zur Zunahme 
Niederschlag,MAM,Mühldorf am Inn,09183,9.7,-6.3,26.6,%, 211.2,Tendenz zur Zunahme 
Niederschlag,MAM,Miesbach,09182,8.4,-4.0,17.5,%, 185.7,Tendenz zur Zunahme 
Niederschlag,MAM,Landsberg am Lech,09181,9.0,-9.8,16.2,%, 233.4,Tendenz zur Zunahme 
Niederschlag,MAM,Garmisch-Partenkirchen,09180,9.7,-2.7,19.2,%, 334.7,Tendenz zur Zunahme 
Niederschlag,MAM,Traunstein,09189,9.8,-5.7,19.3,%, 324.5,Tendenz zur Zunahme 
Niederschlag,MAM,Starnberg,09188,9.0,-10.0,17.3,%, 240.3,Tendenz zur Zunahme 
Niederschlag,MAM,Dithmarschen,01051,6.7,-5.3,17.9,%, 152.1,Tendenz zur Zunahme 
Niederschlag,MAM,Herzogtum Lauenburg,01053,3.1,-4.2,15.5,%, 152.0,Tendenz zur Zunahme 
Niederschlag,MAM,Ostholstein,01055,3.6,-3.7,22.1,%, 137.9,Tendenz zur Zunahme 
Niederschlag,MAM,Nordfriesland,01054,6.8,-3.2,21.4,%, 141.6,Tendenz zur Zunahme 
Niederschlag,MAM,Plön,01057,3.1,-3.8,19.0,%, 148.6,Tendenz zur Zunahme 
Niederschlag,MAM,Pinneberg,01056,4.1,-6.0,13.1,%, 159.2,Tendenz zur Zunahme 
Niederschlag,MAM,Schleswig-Flensburg,01059,3.9,-5.6,24.9,%, 155.2,Tendenz zur Zunahme 
Niederschlag,MAM,Rendsburg-Eckernförde,01058,3.8,-5.6,21.0,%, 158.1,Tendenz zur Zunahme 
Niederschlag,MAM,Region um  Lübeck,01003_13074_01055_01053_01062,4.2,-2.4,18.8,%, 142.9,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Oberhausen ,05119_05170_05512_05113_05117_05112,7.7,-5.5,18.5,%, 179.5,Tendenz zur Zunahme 
Niederschlag,MAM,Region um  Memmingen,09764_09778_08436,9.3,-8.5,14.4,%, 248.5,Tendenz zur Zunahme 
Niederschlag,MAM,Wetteraukreis,06440,8.0,-0.3,16.8,%, 164.3,Tendenz zur Zunahme 
Niederschlag,MAM,Rhein-Erft-Kreis,05362,6.5,-5.8,13.7,%, 164.8,Tendenz zur Zunahme 
Niederschlag,MAM,Euskirchen,05366,5.6,-5.1,15.8,%, 191.0,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Rostock ,13003_13072,3.8,-2.5,19.0,%, 131.6,Tendenz zur Zunahme 
Niederschlag,MAM,Wittenberg,15091,3.3,-2.0,18.1,%, 131.8,Tendenz zur Zunahme 
Niederschlag,MAM,Karlsruhe,08215,7.2,-7.2,13.6,%, 194.6,Tendenz zur Zunahme 
Niederschlag,MAM,Rastatt,08216,4.6,-9.8,10.9,%, 288.5,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Offenbach ,06438_06432_06411_06433_06413_06435_06412_09671,7.8,-4.8,14.8,%, 179.8,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Lindau (Bodensee) ,09776_08435_08436_09780_09763,7.9,-6.8,13.3,%, 315.3,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Essen ,05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916,6.2,-5.6,16.3,%, 196.1,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Gera ,16052_16076_15084_16074,5.2,-8.8,11.2,%, 149.1,Tendenz zur Zunahme 
Niederschlag,MAM,Märkischer Kreis,05962,5.4,-2.9,15.4,%, 253.1,Tendenz zur Zunahme 
Niederschlag,MAM,Region um  Mannheim,08222_08221_08226_06431_07338_07311_07318_07314,6.8,-3.9,16.6,%, 189.2,Tendenz zur Zunahme 
Niederschlag,MAM,Olpe,05966,6.8,-1.5,14.8,%, 258.4,Tendenz zur Zunahme 
Niederschlag,MAM,Region um  Trier,07211_07235,7.6,-6.0,14.7,%, 196.9,Tendenz zur Zunahme 
Niederschlag,MAM,Region um  Leipzig,14713_14729_14730,4.5,-4.3,16.4,%, 137.9,Tendenz zur Zunahme 
Niederschlag,MAM,Breisgau-Hochschwarzwald,08315,3.4,-9.1,9.3,%, 275.2,Tendenz zur Zunahme 
Niederschlag,MAM,Ortenaukreis,08317,5.1,-10.3,11.6,%, 272.9,Tendenz zur Zunahme 
Niederschlag,MAM,Emmendingen,08316,5.5,-10.0,10.0,%, 262.3,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Landau in der Pfalz ,07313_07337,7.1,-4.1,16.0,%, 179.5,Tendenz zur Zunahme 
Niederschlag,MAM,Region um  Dortmund,05913_05914_05911_05916_05978_05954_05562,6.5,-5.6,15.9,%, 190.7,Tendenz zur Zunahme 
Niederschlag,MAM,Region um  Brandenburg an der Havel,12051_12063_12069,3.6,-1.9,19.4,%, 123.4,Tendenz zur Zunahme 
Niederschlag,MAM,Eichstätt,09176,8.5,-6.9,16.7,%, 164.7,Tendenz zur Zunahme 
Niederschlag,MAM,Berchtesgadener Land,09172,8.0,-3.4,19.2,%, 365.8,Tendenz zur Zunahme 
Niederschlag,MAM,Region um  Pforzheim,08231_08236_08235,4.0,-9.2,13.1,%, 239.9,Tendenz zur Zunahme 
Niederschlag,MAM,Zollernalbkreis,08417,5.1,-7.0,15.1,%, 228.1,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Speyer ,07318_07311_07314_07338_08215_08226_08212,6.7,-5.3,14.7,%, 187.6,Tendenz zur Zunahme 
Niederschlag,MAM,Region um  Karlsruhe,08212_08215_07334,6.4,-6.0,13.9,%, 187.3,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Suhl ,16054_16066_16069_16070,4.9,-5.8,11.5,%, 180.9,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Fürth ,09563_09573_09562_09564,6.0,-7.4,12.8,%, 154.9,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Dresden ,14612_14627_14625_14628,6.3,-4.9,19.1,%, 160.0,Tendenz zur Zunahme 
Niederschlag,MAM,Kusel,07336,7.9,-4.5,18.4,%, 179.2,Tendenz zur Zunahme 
Niederschlag,MAM,Südliche Weinstraße,07337,7.0,-4.1,15.9,%, 179.0,Tendenz zur Zunahme 
Niederschlag,MAM,Germersheim,07334,6.7,-3.3,17.3,%, 170.4,Tendenz zur Zunahme 
Niederschlag,MAM,Kaiserslautern,07335,8.5,-4.1,15.5,%, 183.9,Tendenz zur Zunahme 
Niederschlag,MAM,Bad Dürkheim,07332,6.8,-2.9,19.1,%, 158.9,Tendenz zur Zunahme 
Niederschlag,MAM,Donnersbergkreis,07333,8.6,-4.5,19.4,%, 150.9,Tendenz zur Zunahme 
Niederschlag,MAM,Alzey-Worms,07331,8.7,-2.9,18.7,%, 133.6,Tendenz zur Zunahme 
Niederschlag,MAM,Mainz-Bingen,07339,8.2,-1.6,16.1,%, 134.9,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Schweinfurt ,09662_09678,5.9,-8.6,11.2,%, 140.5,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Neunkirchen ,10043_10044_10045_10041_10046_07336,7.4,-3.5,15.9,%, 201.2,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Kempten (Allgäu) ,09763_09780,7.4,-4.9,13.9,%, 387.9,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Worms ,07319_07331_07332_06431_07338_07311_07318_07314,7.4,-2.6,17.9,%, 162.4,Tendenz zur Zunahme 
Niederschlag,MAM,Heidenheim,08135,6.7,-6.7,14.7,%, 201.0,Tendenz zur Zunahme 
Niederschlag,MAM,Ostalbkreis,08136,7.7,-7.2,14.7,%, 209.1,Tendenz zur Zunahme 
Niederschlag,MAM,Region um  Neustadt an der Weinstraße,07316_07337_07332_07313,7.6,-3.5,17.4,%, 169.2,Tendenz zur Zunahme 
Niederschlag,MAM,Region um  Kassel,06611_06633_03159,6.7,-2.6,15.6,%, 179.9,Tendenz zur Zunahme 
Niederschlag,MAM,Region um  Salzgitter,03102_03254_03157_03158_03153_03101,3.9,-2.5,12.0,%, 175.0,Tendenz zur Zunahme 
Niederschlag,MAM,Region um  Emden,03402_03452_03457,7.3,-8.5,18.0,%, 156.9,Tendenz zur Zunahme 
Niederschlag,MAM,Neckar-Odenwald-Kreis,08225,6.4,-4.2,13.6,%, 197.8,Tendenz zur Zunahme 
Niederschlag,MAM,Rhein-Neckar-Kreis,08226,6.8,-5.4,16.1,%, 200.6,Tendenz zur Zunahme 
Niederschlag,MAM,Goslar,03153,3.7,-4.8,13.4,%, 230.0,Tendenz zur Zunahme 
Niederschlag,MAM,Gifhorn,03151,4.3,-4.7,16.5,%, 146.2,Tendenz zur Zunahme 
Niederschlag,MAM,Peine,03157,4.0,-3.6,15.1,%, 145.3,Tendenz zur Zunahme 
Niederschlag,MAM,Salzlandkreis,15089,3.7,-5.4,8.8,%, 120.1,Tendenz zur Zunahme 
Niederschlag,MAM,Northeim,03155,6.8,-3.3,13.3,%, 179.4,Tendenz zur Zunahme 
Niederschlag,MAM,Mansfeld-Südharz,15087,4.4,-4.8,11.3,%, 137.2,Tendenz zur Zunahme 
Niederschlag,MAM,Jerichower Land,15086,4.0,-4.4,14.5,%, 120.4,Tendenz zur Zunahme 
Niederschlag,MAM,Wolfenbüttel,03158,4.3,-4.8,12.7,%, 152.4,Tendenz zur Zunahme 
Niederschlag,MAM,Göttingen,03159,5.7,-2.3,16.6,%, 187.3,Tendenz zur Zunahme 
Niederschlag,MAM,Börde,15083,4.2,-4.8,11.2,%, 126.1,Tendenz zur Zunahme 
Niederschlag,MAM,Anhalt-Bitterfeld,15082,3.6,-2.7,14.7,%, 128.2,Tendenz zur Zunahme 
Niederschlag,MAM,Altmarkkreis Salzwedel,15081,3.3,-5.5,17.6,%, 125.2,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Halle (Saale) ,15002_15088,4.6,-6.9,10.7,%, 126.5,Tendenz zur Zunahme 
Niederschlag,MAM,Hameln-Pyrmont,03252,3.6,-3.1,14.3,%, 192.7,Tendenz zur Zunahme 
Niederschlag,MAM,Nordsachsen,14730,4.1,-4.5,17.6,%, 133.7,Tendenz zur Zunahme 
Niederschlag,MAM,Wunsiedel im Fichtelgebirge,09479,4.7,-5.5,15.3,%, 176.7,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Freiburg im Breisgau ,08311_08316_08315,4.2,-9.3,9.3,%, 268.1,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Rosenheim ,09163_09187,9.8,-4.9,23.3,%, 296.3,Tendenz zur Zunahme 
Niederschlag,MAM,Region um  Mülheim an der Ruhr,05117_05112_05158_05119_05113,5.9,-5.2,16.5,%, 195.9,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Hamm ,05915_05978_05974_05570_05558,8.2,-5.9,12.7,%, 180.7,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Herne ,05916_05513_05562_05911,7.7,-5.2,16.7,%, 183.7,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Frankenthal (Pfalz) ,07311_07318_07314_07338_08222,7.5,-0.6,18.3,%, 148.1,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Düsseldorf ,05111_05162_05158_05112,6.2,-5.3,16.1,%, 185.9,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Neumünster ,01004_01058_01060_01057_01002,3.9,-5.2,18.5,%, 156.8,Tendenz zur Zunahme 
Niederschlag,MAM,Weilheim-Schongau,09190,10.0,-6.8,15.2,%, 279.1,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Baden-Baden ,08211_08216,4.8,-9.8,11.2,%, 288.8,Tendenz zur Zunahme 
Niederschlag,MAM,Gütersloh,05754,7.6,-6.3,15.3,%, 181.0,Tendenz zur Zunahme 
Niederschlag,MAM,Herford,05758,6.4,-7.1,14.7,%, 177.5,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Regensburg ,09362_09375,9.3,-6.8,19.5,%, 152.3,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Weiden in der Oberpfalz ,09363_09374,6.9,-7.4,15.4,%, 165.3,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Ulm ,08421_08425_09775,7.4,-5.9,16.0,%, 192.9,Tendenz zur Zunahme 
Niederschlag,MAM,Region um  Bremerhaven,04012_03352_03461,5.1,-6.6,12.9,%, 157.1,Tendenz zur Zunahme 
Niederschlag,MAM,Kitzingen,09675,6.5,-7.9,12.6,%, 144.3,Tendenz zur Zunahme 
Niederschlag,MAM,Haßberge,09674,5.7,-8.7,11.9,%, 152.1,Tendenz zur Zunahme 
Niederschlag,MAM,Main-Spessart,09677,6.5,-7.9,12.2,%, 179.4,Tendenz zur Zunahme 
Niederschlag,MAM,Miltenberg,09676,5.9,-4.5,12.8,%, 192.5,Tendenz zur Zunahme 
Niederschlag,MAM,Aschaffenburg,09671,7.5,-6.8,15.2,%, 201.3,Tendenz zur Zunahme 
Niederschlag,MAM,Donau-Ries,09779,8.4,-7.2,17.0,%, 171.7,Tendenz zur Zunahme 
Niederschlag,MAM,Röhn-Grabfeld,09673,6.5,-8.6,10.3,%, 165.6,Tendenz zur Zunahme 
Niederschlag,MAM,Bad Kissingen,09672,6.9,-8.2,11.9,%, 173.6,Tendenz zur Zunahme 
Niederschlag,MAM,Günzburg,09774,7.3,-9.1,15.3,%, 193.7,Tendenz zur Zunahme 
Niederschlag,MAM,Neu-Ulm,09775,7.9,-7.8,17.5,%, 192.3,Tendenz zur Zunahme 
Niederschlag,MAM,Ostallgäu,09777,9.4,-5.5,14.2,%, 297.0,Tendenz zur Zunahme 
Niederschlag,MAM,Würzburg,09679,5.3,-5.9,11.0,%, 144.6,Tendenz zur Zunahme 
Niederschlag,MAM,Aichach-Friedberg,09771,8.4,-10.2,15.2,%, 190.5,Tendenz zur Zunahme 
Niederschlag,MAM,Augsburg,09772,8.8,-10.0,17.3,%, 201.6,Tendenz zur Zunahme 
Niederschlag,MAM,Dillingen an der Donau,09773,8.4,-7.1,17.2,%, 173.2,Tendenz zur Zunahme 
Niederschlag,MAM,Rheinisch-Bergischer Kreis,05378,6.9,-3.6,13.3,%, 243.6,Tendenz zur Zunahme 
Niederschlag,MAM,Oberbergischer Kreis,05374,7.4,-1.7,13.8,%, 270.3,Tendenz zur Zunahme 
Niederschlag,MAM,Heinsberg,05370,5.7,-6.1,17.4,%, 170.5,Tendenz zur Zunahme 
Niederschlag,MAM,Mecklenburgische Seenplatte,13071,5.8,-3.2,16.7,%, 128.6,Tendenz zur Zunahme 
Niederschlag,MAM,Rostock,13072,3.6,-2.4,18.8,%, 131.7,Tendenz zur Zunahme 
Niederschlag,MAM,Vorpommern-Rügen,13073,6.5,-5.4,22.7,%, 126.9,Tendenz zur Zunahme 
Niederschlag,MAM,Nordwestmecklenburg,13074,4.2,-1.2,19.9,%, 135.7,Tendenz zur Zunahme 
Niederschlag,MAM,Vorpommern-Greifswald,13075,7.0,-3.6,19.4,%, 124.8,Tendenz zur Zunahme 
Niederschlag,MAM,Ludwigslust-Parchim,13076,4.6,-2.8,16.9,%, 135.2,Tendenz zur Zunahme 
Niederschlag,MAM,Region um  Münster,05515_05566_05558_05570,7.5,-6.7,13.8,%, 171.7,Tendenz zur Zunahme 
Niederschlag,MAM,Lüchow-Dannenberg,03354,3.6,-7.4,15.7,%, 131.8,Tendenz zur Zunahme 
Niederschlag,MAM,Lüneburg,03355,4.4,-5.2,12.7,%, 148.0,Tendenz zur Zunahme 
Niederschlag,MAM,Osterholz,03356,6.1,-5.3,12.9,%, 160.7,keine Änderungen 
Niederschlag,MAM,Rotenburg (Wümme),03357,6.1,-4.9,11.8,%, 162.2,Tendenz zur Zunahme 
Niederschlag,MAM,Celle,03351,2.9,-5.9,14.1,%, 155.1,Tendenz zur Zunahme 
Niederschlag,MAM,Cuxhaven,03352,5.4,-6.8,13.7,%, 159.1,Tendenz zur Zunahme 
Niederschlag,MAM,Harburg,03353,2.6,-5.2,11.5,%, 158.9,Tendenz zur Zunahme 
Niederschlag,MAM,Regionalverband Saarbrücken,10041,8.1,-3.2,17.0,%, 198.9,Tendenz zur Zunahme 
Niederschlag,MAM,Tübingen,08416,7.5,-6.1,14.2,%, 190.9,Tendenz zur Zunahme 
Niederschlag,MAM,Stade,03359,4.2,-4.7,14.6,%, 159.1,Tendenz zur Zunahme 
Niederschlag,MAM,Reutlingen,08415,5.5,-8.2,12.0,%, 224.6,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Bonn ,05314_05382,5.7,-5.9,13.1,%, 187.3,Tendenz zur Zunahme 
Niederschlag,MAM,Uckermark,12073,6.3,-6.1,19.9,%, 123.7,Tendenz zur Zunahme 
Niederschlag,MAM,Teltow-Fläming,12072,4.0,-2.5,18.9,%, 125.5,Tendenz zur Zunahme 
Niederschlag,MAM,Spree-Neiße,12071,9.9,-3.7,21.1,%, 138.3,Tendenz zur Zunahme 
Niederschlag,MAM,Prignitz,12070,4.8,-4.0,20.5,%, 127.9,Tendenz zur Zunahme 
Niederschlag,MAM,Unna,05978,6.5,-5.1,14.6,%, 180.2,Tendenz zur Zunahme 
Niederschlag,MAM,Helmstedt,03154,4.5,-4.7,13.8,%, 143.9,Tendenz zur Zunahme 
Niederschlag,MAM,Siegen-Wittgenstein,05970,6.2,-3.3,14.9,%, 250.5,Tendenz zur Zunahme 
Niederschlag,MAM,Saalekreis,15088,4.7,-7.0,10.7,%, 126.9,Tendenz zur Zunahme 
Niederschlag,MAM,Soest,05974,6.2,-6.7,13.1,%, 191.9,Tendenz zur Zunahme 
Niederschlag,MAM,Harz,15085,5.4,-4.9,12.4,%, 162.5,Tendenz zur Zunahme 
Niederschlag,MAM,Burgenlandkreis,15084,3.9,-9.3,12.6,%, 141.4,Tendenz zur Zunahme 
Niederschlag,MAM,Region um  Krefeld,05114_05112_05162_05166_05170,7.5,-5.7,18.3,%, 176.0,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Weimar ,16055_16071,3.4,-9.9,11.4,%, 148.2,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Heilbronn ,08121_08125,7.5,-4.9,13.9,%, 191.0,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Bielefeld ,05711_05754_05758_05766,6.1,-5.3,13.5,%, 191.6,Tendenz zur Zunahme 
Niederschlag,MAM,Borken,05554,7.4,-7.1,19.1,%, 179.2,Tendenz zur Zunahme 
Niederschlag,MAM,Trier-Saarburg,07235,7.5,-6.0,14.7,%, 198.5,Tendenz zur Zunahme 
Niederschlag,MAM,Vulkaneifel,07233,5.5,-4.0,16.1,%, 206.4,Tendenz zur Zunahme 
Niederschlag,MAM,Eifelkreis Bitburg-Prüm,07232,5.5,-2.5,14.6,%, 209.0,Tendenz zur Zunahme 
Niederschlag,MAM,Bernkastel-Wittlich,07231,8.2,-6.0,15.0,%, 185.1,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Gelsenkirchen ,05513_05113_05916_05911_05562_05512,7.1,-5.2,16.8,%, 186.4,Tendenz zur Zunahme 
