Klimakennwert,Jahreszeit,Landkreis Name,Landkreis Kennziffer (Kreisschlüssel),Median der Änderungen,Minimum,Maximum,Einheit,HYRAS Beobachtungen 1971-2000,Experteneinschätzung zur Belastbarkeit 
Niederschlag,MAM,Rhein-Sieg-Kreis,05382,9.3,0.3,19.0,%, 190.8,Tendenz zur Zunahme 
Niederschlag,MAM,Passau,09275,12.0,-1.9,32.0,%, 207.1,Tendenz zur Zunahme 
Niederschlag,MAM,Landshut,09274,8.3,0.1,33.7,%, 176.5,Tendenz zur Zunahme 
Niederschlag,MAM,Rottal-Inn,09277,10.5,-0.0,36.8,%, 197.1,Tendenz zur Zunahme 
Niederschlag,MAM,Regen,09276,12.3,0.8,20.4,%, 238.5,Tendenz zur Zunahme 
Niederschlag,MAM,Dingolfing-Landau,09279,8.9,0.3,37.9,%, 171.9,Tendenz zur Zunahme 
Niederschlag,MAM,Straubing-Bogen,09278,11.1,2.6,30.8,%, 172.7,Tendenz zur Zunahme 
Niederschlag,MAM,Cham,09372,11.8,4.2,29.5,%, 182.3,Tendenz zur Zunahme 
Niederschlag,MAM,Neumarkt in der Oberpfalz,09373,9.4,1.2,19.7,%, 180.0,Tendenz zur Zunahme 
Niederschlag,MAM,Neustadt an der Waldnaab,09374,10.0,-1.6,21.6,%, 166.0,Tendenz zur Zunahme 
Niederschlag,MAM,Regensburg,09375,10.4,1.4,35.0,%, 153.0,Tendenz zur Zunahme 
Niederschlag,MAM,Schwandorf,09376,9.4,0.4,31.2,%, 162.1,Tendenz zur Zunahme 
Niederschlag,MAM,Tirschenreuth,09377,10.4,1.1,24.1,%, 171.6,Tendenz zur Zunahme 
Niederschlag,MAM,Ennepe-Ruhr-Kreis,05954,11.1,-5.6,22.7,%, 222.3,Tendenz zur Zunahme 
Niederschlag,MAM,Hochsauerlandkreis,05958,9.2,0.3,19.2,%, 233.7,Tendenz zur Zunahme 
Niederschlag,MAM,Unterallgäu,09778,7.5,-2.0,26.7,%, 231.4,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Chemnitz ,14511_14524_14521_14522,10.0,-2.1,26.5,%, 185.1,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Pirmasens ,07317_07340,11.8,1.4,25.4,%, 209.1,Tendenz zur Zunahme 
Niederschlag,MAM,Hamburg,02000,7.6,-3.5,25.7,%, 158.6,Tendenz zur Zunahme 
Niederschlag,MAM,Unstrut-Hainich-Kreis,16064,11.0,0.3,23.3,%, 150.3,Tendenz zur Zunahme 
Niederschlag,MAM,Kyffhäuserkreis,16065,8.4,1.1,23.4,%, 131.5,Tendenz zur Zunahme 
Niederschlag,MAM,Schmalkalden-Meiningen,16066,10.0,0.4,21.5,%, 179.3,Tendenz zur Zunahme 
Niederschlag,MAM,Gotha,16067,8.7,-4.2,22.1,%, 171.7,Tendenz zur Zunahme 
Niederschlag,MAM,Eichsfeld,16061,9.6,-1.4,24.0,%, 172.3,Tendenz zur Zunahme 
Niederschlag,MAM,Nordhausen,16062,9.7,1.0,23.0,%, 159.5,Tendenz zur Zunahme 
Niederschlag,MAM,Wartburgkreis,16063,10.7,-2.1,21.3,%, 171.6,Tendenz zur Zunahme 
Niederschlag,MAM,Sömmerda,16068,10.6,0.0,23.2,%, 127.4,Tendenz zur Zunahme 
Niederschlag,MAM,Hildburghausen,16069,10.4,1.0,20.8,%, 175.3,Tendenz zur Zunahme 
Niederschlag,MAM,Neuwied,07138,9.0,0.2,19.4,%, 189.7,Tendenz zur Zunahme 
Niederschlag,MAM, Region um Würzburg,09663_09679,9.3,2.4,21.4,%, 144.1,Tendenz zur Zunahme 
Niederschlag,MAM,Ahrweiler,07131,7.6,0.9,21.9,%, 175.3,Tendenz zur Zunahme 
Niederschlag,MAM,Altenkirchen (Westerwald),07132,10.6,0.4,16.9,%, 228.6,Tendenz zur Zunahme 
Niederschlag,MAM,Bad Kreuznach,07133,11.6,4.1,21.9,%, 148.1,Tendenz zur Zunahme 
Niederschlag,MAM,Birkenfeld,07134,9.6,2.1,22.3,%, 197.1,Tendenz zur Zunahme 
Niederschlag,MAM,Cochem-Zell,07135,10.7,0.3,23.2,%, 178.1,Tendenz zur Zunahme 
Niederschlag,MAM,Schweinfurt,09678,10.1,1.2,23.7,%, 140.8,Tendenz zur Zunahme 
Niederschlag,MAM,Leipzig,14729,12.6,-1.1,25.6,%, 144.0,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Stuttgart ,08111_08115_08116_08118_08119,8.7,2.4,21.7,%, 202.3,Tendenz zur Zunahme 
Niederschlag,MAM,Bodenseekreis,08435,9.8,-3.5,26.2,%, 234.6,Tendenz zur Zunahme 
Niederschlag,MAM,Ravensburg,08436,7.8,-2.2,23.0,%, 266.5,Tendenz zur Zunahme 
Niederschlag,MAM,Sigmaringen,08437,8.8,-4.0,28.6,%, 194.3,Tendenz zur Zunahme 
Niederschlag,MAM,Region um  Frankfurt am Main,06412_06413_06436_06434_06440_06435_06438_06433,13.0,2.9,23.9,%, 171.4,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Hagen ,05914_05954_05913_05978_05962,9.2,-4.0,20.9,%, 220.3,Tendenz zur Zunahme 
Niederschlag,MAM,Region um  Main-Taunus-Kreis,06436_06412_06414_06433_06439_06434,10.8,2.1,21.0,%, 162.7,Tendenz zur Zunahme 
Niederschlag,MAM,Region Hannover,03241,9.1,-0.8,20.2,%, 153.2,Tendenz zur Zunahme 
Niederschlag,MAM,Rhein-Lahn-Kreis,07141,10.5,0.7,19.4,%, 172.8,Tendenz zur Zunahme 
Niederschlag,MAM,Rhein-Hunsrück-Kreis,07140,10.5,1.9,20.7,%, 174.9,Tendenz zur Zunahme 
Niederschlag,MAM,Westerwaldkreis,07143,10.4,-1.0,18.7,%, 221.0,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Leverkusen ,05316_05315_05378_05158,11.8,-1.9,19.5,%, 212.9,Tendenz zur Zunahme 
Niederschlag,MAM,Region um  Aschaffenburg,09661_09671_09676,11.7,0.1,24.2,%, 195.9,Tendenz zur Zunahme 
Niederschlag,MAM,Rosenheim,09187,9.3,-3.3,26.3,%, 297.0,Tendenz zur Zunahme 
Niederschlag,MAM,Pfaffenhofen an der Ilm,09186,9.3,-2.8,31.3,%, 176.5,Tendenz zur Zunahme 
Niederschlag,MAM,Neuburg-Schrobenhausen,09185,8.1,1.5,31.6,%, 167.4,Tendenz zur Zunahme 
Niederschlag,MAM,München,09184,7.7,-3.4,28.5,%, 243.3,Tendenz zur Zunahme 
Niederschlag,MAM,Mühldorf am Inn,09183,8.3,-2.9,32.5,%, 211.2,Tendenz zur Zunahme 
Niederschlag,MAM,Miesbach,09182,8.2,-7.3,25.2,%, 185.7,Tendenz zur Zunahme 
Niederschlag,MAM,Landsberg am Lech,09181,8.6,-3.1,32.2,%, 233.4,Tendenz zur Zunahme 
Niederschlag,MAM,Garmisch-Partenkirchen,09180,9.2,-2.9,28.7,%, 334.7,Tendenz zur Zunahme 
Niederschlag,MAM,Traunstein,09189,9.1,-3.1,25.2,%, 324.5,Tendenz zur Zunahme 
Niederschlag,MAM,Starnberg,09188,8.7,-3.4,30.7,%, 240.3,Tendenz zur Zunahme 
Niederschlag,MAM,Dithmarschen,01051,11.3,-2.4,31.6,%, 152.1,Tendenz zur Zunahme 
Niederschlag,MAM,Herzogtum Lauenburg,01053,7.4,-0.1,26.7,%, 152.0,Tendenz zur Zunahme 
Niederschlag,MAM,Ostholstein,01055,7.6,-2.2,26.1,%, 137.9,Tendenz zur Zunahme 
Niederschlag,MAM,Nordfriesland,01054,11.6,-2.5,31.7,%, 141.6,Tendenz zur Zunahme 
Niederschlag,MAM,Plön,01057,8.4,-1.9,27.1,%, 148.6,Tendenz zur Zunahme 
Niederschlag,MAM,Pinneberg,01056,8.8,-4.5,23.9,%, 159.2,Tendenz zur Zunahme 
Niederschlag,MAM,Schleswig-Flensburg,01059,10.4,-5.5,29.1,%, 155.2,Tendenz zur Zunahme 
Niederschlag,MAM,Rendsburg-Eckernförde,01058,9.1,-3.9,31.4,%, 158.1,Tendenz zur Zunahme 
Niederschlag,MAM,Region um  Lübeck,01003_13074_01055_01053_01062,6.9,-0.2,26.0,%, 142.9,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Oberhausen ,05119_05170_05512_05113_05117_05112,12.4,-4.5,26.3,%, 179.5,Tendenz zur Zunahme 
Niederschlag,MAM,Region um  Memmingen,09764_09778_08436,7.7,-2.1,24.0,%, 248.5,Tendenz zur Zunahme 
Niederschlag,MAM,Wetteraukreis,06440,12.4,3.6,23.6,%, 164.3,Tendenz zur Zunahme 
Niederschlag,MAM,Rhein-Erft-Kreis,05362,8.5,-1.8,24.7,%, 164.8,Tendenz zur Zunahme 
Niederschlag,MAM,Euskirchen,05366,8.0,1.6,24.1,%, 191.0,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Rostock ,13003_13072,9.3,1.6,30.1,%, 131.6,Tendenz zur Zunahme 
Niederschlag,MAM,Wittenberg,15091,9.0,2.0,30.2,%, 131.8,Tendenz zur Zunahme 
Niederschlag,MAM,Karlsruhe,08215,10.6,1.4,19.6,%, 194.6,Tendenz zur Zunahme 
Niederschlag,MAM,Rastatt,08216,7.6,-2.4,15.7,%, 288.5,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Offenbach ,06438_06432_06411_06433_06413_06435_06412_09671,13.2,0.7,25.0,%, 179.8,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Lindau (Bodensee) ,09776_08435_08436_09780_09763,7.5,0.3,20.2,%, 315.3,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Essen ,05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916,12.9,-4.6,23.5,%, 196.1,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Gera ,16052_16076_15084_16074,12.0,-4.9,23.6,%, 149.1,Tendenz zur Zunahme 
Niederschlag,MAM,Märkischer Kreis,05962,10.5,-2.6,19.7,%, 253.1,Tendenz zur Zunahme 
Niederschlag,MAM,Region um  Mannheim,08222_08221_08226_06431_07338_07311_07318_07314,11.7,-0.1,20.4,%, 189.2,Tendenz zur Zunahme 
Niederschlag,MAM,Olpe,05966,10.7,-0.3,19.0,%, 258.4,Tendenz zur Zunahme 
Niederschlag,MAM,Region um  Trier,07211_07235,10.5,-0.9,24.5,%, 196.9,Tendenz zur Zunahme 
Niederschlag,MAM,Region um  Leipzig,14713_14729_14730,11.7,-0.8,27.4,%, 137.9,Tendenz zur Zunahme 
Niederschlag,MAM,Breisgau-Hochschwarzwald,08315,5.8,-5.2,16.8,%, 275.2,Tendenz zur Zunahme 
Niederschlag,MAM,Ortenaukreis,08317,7.7,-3.5,16.4,%, 272.9,Tendenz zur Zunahme 
Niederschlag,MAM,Emmendingen,08316,6.8,-4.9,15.2,%, 262.3,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Landau in der Pfalz ,07313_07337,11.9,3.5,26.3,%, 179.5,Tendenz zur Zunahme 
Niederschlag,MAM,Region um  Dortmund,05913_05914_05911_05916_05978_05954_05562,12.2,-4.9,23.2,%, 190.7,Tendenz zur Zunahme 
Niederschlag,MAM,Region um  Brandenburg an der Havel,12051_12063_12069,10.1,2.1,29.1,%, 123.4,Tendenz zur Zunahme 
Niederschlag,MAM,Eichstätt,09176,9.0,-0.3,28.5,%, 164.7,Tendenz zur Zunahme 
Niederschlag,MAM,Berchtesgadener Land,09172,9.6,-1.0,27.3,%, 365.8,Tendenz zur Zunahme 
Niederschlag,MAM,Region um  Pforzheim,08231_08236_08235,7.6,1.1,17.5,%, 239.9,Tendenz zur Zunahme 
Niederschlag,MAM,Zollernalbkreis,08417,7.1,0.4,24.8,%, 228.1,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Speyer ,07318_07311_07314_07338_08215_08226_08212,11.5,1.4,20.2,%, 187.6,Tendenz zur Zunahme 
Niederschlag,MAM,Region um  Karlsruhe,08212_08215_07334,11.2,2.3,19.8,%, 187.3,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Suhl ,16054_16066_16069_16070,9.7,0.5,20.9,%, 180.9,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Fürth ,09563_09573_09562_09564,10.8,0.0,21.8,%, 154.9,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Dresden ,14612_14627_14625_14628,11.7,-4.8,32.4,%, 160.0,Tendenz zur Zunahme 
Niederschlag,MAM,Kusel,07336,10.0,2.9,28.0,%, 179.2,Tendenz zur Zunahme 
Niederschlag,MAM,Südliche Weinstraße,07337,11.9,3.5,26.2,%, 179.0,Tendenz zur Zunahme 
Niederschlag,MAM,Germersheim,07334,12.2,3.1,24.7,%, 170.4,Tendenz zur Zunahme 
Niederschlag,MAM,Kaiserslautern,07335,11.0,3.9,27.6,%, 183.9,Tendenz zur Zunahme 
Niederschlag,MAM,Bad Dürkheim,07332,8.1,3.6,28.1,%, 158.9,Tendenz zur Zunahme 
Niederschlag,MAM,Donnersbergkreis,07333,12.2,1.1,25.9,%, 150.9,Tendenz zur Zunahme 
Niederschlag,MAM,Alzey-Worms,07331,12.1,2.1,20.7,%, 133.6,Tendenz zur Zunahme 
Niederschlag,MAM,Mainz-Bingen,07339,13.2,3.5,19.8,%, 134.9,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Schweinfurt ,09662_09678,10.1,1.1,23.6,%, 140.5,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Neunkirchen ,10043_10044_10045_10041_10046_07336,11.1,0.5,27.5,%, 201.2,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Kempten (Allgäu) ,09763_09780,7.8,-0.3,18.4,%, 387.9,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Worms ,07319_07331_07332_06431_07338_07311_07318_07314,12.1,2.5,20.2,%, 162.4,Tendenz zur Zunahme 
Niederschlag,MAM,Heidenheim,08135,10.1,-1.7,23.4,%, 201.0,Tendenz zur Zunahme 
Niederschlag,MAM,Ostalbkreis,08136,9.5,0.9,18.2,%, 209.1,Tendenz zur Zunahme 
Niederschlag,MAM,Region um  Neustadt an der Weinstraße,07316_07337_07332_07313,9.9,3.7,25.6,%, 169.2,Tendenz zur Zunahme 
Niederschlag,MAM,Region um  Kassel,06611_06633_03159,10.3,1.0,22.4,%, 179.9,Tendenz zur Zunahme 
Niederschlag,MAM,Region um  Salzgitter,03102_03254_03157_03158_03153_03101,8.7,0.5,20.7,%, 175.0,Tendenz zur Zunahme 
Niederschlag,MAM,Region um  Emden,03402_03452_03457,11.9,-6.5,28.4,%, 156.9,Tendenz zur Zunahme 
Niederschlag,MAM,Neckar-Odenwald-Kreis,08225,8.9,3.5,20.5,%, 197.8,Tendenz zur Zunahme 
Niederschlag,MAM,Rhein-Neckar-Kreis,08226,12.3,-0.4,21.5,%, 200.6,Tendenz zur Zunahme 
Niederschlag,MAM,Goslar,03153,7.6,-1.9,18.9,%, 230.0,Tendenz zur Zunahme 
Niederschlag,MAM,Gifhorn,03151,9.4,-1.6,22.2,%, 146.2,Tendenz zur Zunahme 
Niederschlag,MAM,Peine,03157,8.7,0.6,20.6,%, 145.3,Tendenz zur Zunahme 
Niederschlag,MAM,Salzlandkreis,15089,8.9,1.0,27.4,%, 120.1,Tendenz zur Zunahme 
Niederschlag,MAM,Northeim,03155,9.7,1.1,24.3,%, 179.4,Tendenz zur Zunahme 
Niederschlag,MAM,Mansfeld-Südharz,15087,9.7,-1.7,23.5,%, 137.2,Tendenz zur Zunahme 
Niederschlag,MAM,Jerichower Land,15086,8.6,2.3,28.0,%, 120.4,Tendenz zur Zunahme 
Niederschlag,MAM,Wolfenbüttel,03158,8.4,1.4,23.7,%, 152.4,Tendenz zur Zunahme 
Niederschlag,MAM,Göttingen,03159,9.3,-0.7,22.2,%, 187.3,Tendenz zur Zunahme 
Niederschlag,MAM,Börde,15083,8.4,2.5,24.5,%, 126.1,Tendenz zur Zunahme 
Niederschlag,MAM,Anhalt-Bitterfeld,15082,11.9,2.8,28.0,%, 128.2,Tendenz zur Zunahme 
Niederschlag,MAM,Altmarkkreis Salzwedel,15081,9.3,0.0,23.9,%, 125.2,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Halle (Saale) ,15002_15088,12.9,-3.2,24.6,%, 126.5,Tendenz zur Zunahme 
Niederschlag,MAM,Hameln-Pyrmont,03252,9.7,0.6,22.3,%, 192.7,Tendenz zur Zunahme 
Niederschlag,MAM,Nordsachsen,14730,11.6,-0.6,28.9,%, 133.7,Tendenz zur Zunahme 
Niederschlag,MAM,Wunsiedel im Fichtelgebirge,09479,11.5,-1.2,22.9,%, 176.7,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Freiburg im Breisgau ,08311_08316_08315,5.7,-4.8,16.2,%, 268.1,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Rosenheim ,09163_09187,9.4,-3.3,26.3,%, 296.3,Tendenz zur Zunahme 
Niederschlag,MAM,Region um  Mülheim an der Ruhr,05117_05112_05158_05119_05113,11.8,-3.9,23.3,%, 195.9,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Hamm ,05915_05978_05974_05570_05558,10.6,-3.8,21.3,%, 180.7,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Herne ,05916_05513_05562_05911,12.0,-4.4,25.1,%, 183.7,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Frankenthal (Pfalz) ,07311_07318_07314_07338_08222,12.3,4.5,28.6,%, 148.1,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Düsseldorf ,05111_05162_05158_05112,12.4,-3.2,23.4,%, 185.9,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Neumünster ,01004_01058_01060_01057_01002,10.3,-3.3,28.8,%, 156.8,Tendenz zur Zunahme 
Niederschlag,MAM,Weilheim-Schongau,09190,9.4,-2.6,27.7,%, 279.1,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Baden-Baden ,08211_08216,8.0,-2.3,16.1,%, 288.8,Tendenz zur Zunahme 
Niederschlag,MAM,Gütersloh,05754,9.8,-5.6,18.5,%, 181.0,Tendenz zur Zunahme 
Niederschlag,MAM,Herford,05758,9.8,-4.7,21.2,%, 177.5,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Regensburg ,09362_09375,10.4,1.5,35.2,%, 152.3,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Weiden in der Oberpfalz ,09363_09374,10.0,-1.6,21.7,%, 165.3,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Ulm ,08421_08425_09775,8.6,-1.1,25.6,%, 192.9,Tendenz zur Zunahme 
Niederschlag,MAM,Region um  Bremerhaven,04012_03352_03461,11.1,-4.4,28.6,%, 157.1,Tendenz zur Zunahme 
Niederschlag,MAM,Kitzingen,09675,10.3,0.6,21.3,%, 144.3,Tendenz zur Zunahme 
Niederschlag,MAM,Haßberge,09674,9.5,1.1,22.7,%, 152.1,Tendenz zur Zunahme 
Niederschlag,MAM,Main-Spessart,09677,10.5,1.9,24.9,%, 179.4,Tendenz zur Zunahme 
Niederschlag,MAM,Miltenberg,09676,11.1,1.9,22.1,%, 192.5,Tendenz zur Zunahme 
Niederschlag,MAM,Aschaffenburg,09671,12.6,-1.5,25.9,%, 201.3,Tendenz zur Zunahme 
Niederschlag,MAM,Donau-Ries,09779,9.4,2.1,25.3,%, 171.7,Tendenz zur Zunahme 
Niederschlag,MAM,Röhn-Grabfeld,09673,10.6,1.4,22.8,%, 165.6,Tendenz zur Zunahme 
Niederschlag,MAM,Bad Kissingen,09672,10.4,2.1,24.2,%, 173.6,Tendenz zur Zunahme 
Niederschlag,MAM,Günzburg,09774,8.5,-4.0,25.1,%, 193.7,Tendenz zur Zunahme 
Niederschlag,MAM,Neu-Ulm,09775,9.4,-2.9,27.1,%, 192.3,Tendenz zur Zunahme 
Niederschlag,MAM,Ostallgäu,09777,10.1,-0.3,23.7,%, 297.0,Tendenz zur Zunahme 
Niederschlag,MAM,Würzburg,09679,9.2,2.4,21.4,%, 144.6,Tendenz zur Zunahme 
Niederschlag,MAM,Aichach-Friedberg,09771,7.2,-1.3,26.0,%, 190.5,Tendenz zur Zunahme 
Niederschlag,MAM,Augsburg,09772,7.4,-1.0,26.5,%, 201.6,Tendenz zur Zunahme 
Niederschlag,MAM,Dillingen an der Donau,09773,8.6,-1.5,27.4,%, 173.2,Tendenz zur Zunahme 
Niederschlag,MAM,Rheinisch-Bergischer Kreis,05378,12.2,-1.0,18.5,%, 243.6,Tendenz zur Zunahme 
Niederschlag,MAM,Oberbergischer Kreis,05374,11.0,0.4,17.9,%, 270.3,Tendenz zur Zunahme 
Niederschlag,MAM,Heinsberg,05370,9.7,-2.8,22.3,%, 170.5,Tendenz zur Zunahme 
Niederschlag,MAM,Mecklenburgische Seenplatte,13071,10.6,1.3,31.5,%, 128.6,Tendenz zur Zunahme 
Niederschlag,MAM,Rostock,13072,9.2,1.5,30.0,%, 131.7,Tendenz zur Zunahme 
Niederschlag,MAM,Vorpommern-Rügen,13073,10.3,2.5,29.7,%, 126.9,Tendenz zur Zunahme 
Niederschlag,MAM,Nordwestmecklenburg,13074,7.3,1.3,25.2,%, 135.7,Tendenz zur Zunahme 
Niederschlag,MAM,Vorpommern-Greifswald,13075,12.3,2.4,32.6,%, 124.8,Tendenz zur Zunahme 
Niederschlag,MAM,Ludwigslust-Parchim,13076,8.5,0.3,25.2,%, 135.2,Tendenz zur Zunahme 
Niederschlag,MAM,Region um  Münster,05515_05566_05558_05570,11.1,-5.6,23.8,%, 171.7,Tendenz zur Zunahme 
Niederschlag,MAM,Lüchow-Dannenberg,03354,8.5,-0.3,22.8,%, 131.8,Tendenz zur Zunahme 
Niederschlag,MAM,Lüneburg,03355,7.9,-3.0,25.2,%, 148.0,Tendenz zur Zunahme 
Niederschlag,MAM,Osterholz,03356,10.1,-7.1,22.5,%, 160.7,Tendenz zur Zunahme 
Niederschlag,MAM,Rotenburg (Wümme),03357,9.6,-5.4,21.5,%, 162.2,Tendenz zur Zunahme 
Niederschlag,MAM,Celle,03351,10.4,-1.3,20.8,%, 155.1,Tendenz zur Zunahme 
Niederschlag,MAM,Cuxhaven,03352,12.2,-3.7,28.7,%, 159.1,Tendenz zur Zunahme 
Niederschlag,MAM,Harburg,03353,8.5,-4.2,24.2,%, 158.9,Tendenz zur Zunahme 
Niederschlag,MAM,Regionalverband Saarbrücken,10041,10.5,-1.4,29.0,%, 198.9,Tendenz zur Zunahme 
Niederschlag,MAM,Tübingen,08416,8.3,1.7,24.5,%, 190.9,Tendenz zur Zunahme 
Niederschlag,MAM,Stade,03359,10.3,-5.0,23.7,%, 159.1,Tendenz zur Zunahme 
Niederschlag,MAM,Reutlingen,08415,8.0,-0.6,20.4,%, 224.6,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Bonn ,05314_05382,8.9,0.4,19.1,%, 187.3,Tendenz zur Zunahme 
Niederschlag,MAM,Uckermark,12073,10.9,-1.0,35.4,%, 123.7,Tendenz zur Zunahme 
Niederschlag,MAM,Teltow-Fläming,12072,11.8,-0.9,30.1,%, 125.5,Tendenz zur Zunahme 
Niederschlag,MAM,Spree-Neiße,12071,14.1,-2.8,35.9,%, 138.3,Tendenz zur Zunahme 
Niederschlag,MAM,Prignitz,12070,12.1,-0.0,27.0,%, 127.9,Tendenz zur Zunahme 
Niederschlag,MAM,Unna,05978,11.5,-4.9,22.6,%, 180.2,Tendenz zur Zunahme 
Niederschlag,MAM,Helmstedt,03154,7.2,0.9,20.8,%, 143.9,Tendenz zur Zunahme 
Niederschlag,MAM,Siegen-Wittgenstein,05970,11.5,1.5,18.3,%, 250.5,Tendenz zur Zunahme 
Niederschlag,MAM,Saalekreis,15088,12.9,-3.1,24.5,%, 126.9,Tendenz zur Zunahme 
Niederschlag,MAM,Soest,05974,10.6,-1.3,19.1,%, 191.9,Tendenz zur Zunahme 
Niederschlag,MAM,Harz,15085,7.2,0.7,20.5,%, 162.5,Tendenz zur Zunahme 
Niederschlag,MAM,Burgenlandkreis,15084,12.2,-2.7,22.7,%, 141.4,Tendenz zur Zunahme 
Niederschlag,MAM,Region um  Krefeld,05114_05112_05162_05166_05170,12.8,-4.2,26.0,%, 176.0,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Weimar ,16055_16071,10.5,-3.5,22.2,%, 148.2,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Heilbronn ,08121_08125,9.9,2.1,21.3,%, 191.0,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Bielefeld ,05711_05754_05758_05766,9.5,-3.3,18.4,%, 191.6,Tendenz zur Zunahme 
Niederschlag,MAM,Borken,05554,10.0,-5.4,26.5,%, 179.2,Tendenz zur Zunahme 
Niederschlag,MAM,Trier-Saarburg,07235,10.3,-0.8,24.4,%, 198.5,Tendenz zur Zunahme 
Niederschlag,MAM,Vulkaneifel,07233,8.6,0.2,22.9,%, 206.4,Tendenz zur Zunahme 
Niederschlag,MAM,Eifelkreis Bitburg-Prüm,07232,9.0,-2.2,21.8,%, 209.0,Tendenz zur Zunahme 
Niederschlag,MAM,Bernkastel-Wittlich,07231,9.5,-1.5,22.2,%, 185.1,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Gelsenkirchen ,05513_05113_05916_05911_05562_05512,12.4,-4.6,24.9,%, 186.4,Tendenz zur Zunahme 
Niederschlag,MAM,Fulda,06631,10.5,1.4,21.0,%, 185.4,Tendenz zur Zunahme 
Niederschlag,MAM,Hersfeld-Rotenburg,06632,11.5,0.7,22.8,%, 171.8,Tendenz zur Zunahme 
Niederschlag,MAM,Kassel,06633,10.0,3.2,22.7,%, 171.4,Tendenz zur Zunahme 
Niederschlag,MAM,Saarlouis,10044,10.7,0.0,29.8,%, 196.0,Tendenz zur Zunahme 
Niederschlag,MAM,Saarpfalz-Kreis,10045,10.4,-0.4,26.3,%, 203.8,Tendenz zur Zunahme 
Niederschlag,MAM,Werra-Meißner-Kreis,06636,10.8,-0.1,23.1,%, 183.1,Tendenz zur Zunahme 
Niederschlag,MAM,Region um  Offenbach am Main,06413_06438_06435_06412,13.7,2.0,25.1,%, 179.7,Tendenz zur Zunahme 
Niederschlag,MAM,Mettmann,05158,12.0,-3.6,22.4,%, 207.5,Tendenz zur Zunahme 
Niederschlag,MAM,Region um  Osnabrück,03404_03459_05566,9.7,-5.7,24.3,%, 170.0,Tendenz zur Zunahme 
Niederschlag,MAM,Freyung-Grafenau,09272,11.4,-1.5,21.8,%, 236.4,Tendenz zur Zunahme 
Niederschlag,MAM,Lippe,05766,9.7,-0.8,21.3,%, 203.3,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Zweibrücken ,07320_07340_10045_07317,11.6,0.9,25.6,%, 207.2,Tendenz zur Zunahme 
Niederschlag,MAM,Kleve,05154,11.8,-5.0,27.7,%, 169.2,Tendenz zur Zunahme 
Niederschlag,MAM,Städteregion Aachen,05334,6.9,0.1,20.3,%, 217.2,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Flensburg ,01001_01059,10.4,-5.5,28.9,%, 155.4,Tendenz zur Zunahme 
Niederschlag,MAM,Amberg-Sulzbach,09371,8.1,1.0,22.0,%, 169.8,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Remscheid ,05120_05124_05122_05378_05374,10.6,-0.6,18.8,%, 260.2,Tendenz zur Zunahme 
Niederschlag,MAM,Region um  Oldenburg (Oldenburg),03403_03458_03451_03461,10.8,-7.3,25.8,%, 158.3,Tendenz zur Zunahme 
Niederschlag,MAM,Region um Landshut ,09261_09274,8.2,0.2,33.7,%, 176.5,Tendenz zur Zunahme 
Niederschlag,MAM,Main-Tauber-Kreis,08128,7.5,3.7,21.6,%, 164.1,Tendenz zur Zunahme 
