Klimakennwert,Jahreszeit,Landkreis Name,Landkreis Kennziffer (Kreisschlüssel),Median der Änderungen,Minimum,Maximum,Einheit,HYRAS Beobachtungen 1971-2000,Experteneinschätzung zur Belastbarkeit 
Trockentage,ganzes Jahr,Region um Regensburg ,09362_09375,0.9,-8.1,11.8,Tage, 242.2,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Region um Weiden in der Oberpfalz ,09363_09374,0.8,-9.2,24.4,Tage, 234.5,keine Änderungen 
Trockentage,ganzes Jahr,Region um Ulm ,08421_08425_09775,1.8,-6.8,12.0,Tage, 232.3,keine Änderungen 
Trockentage,ganzes Jahr,Region um  Bremerhaven,04012_03352_03461,1.4,-9.5,14.2,Tage, 224.5,keine Änderungen 
Trockentage,ganzes Jahr,Kitzingen,09675,1.0,-8.8,12.6,Tage, 247.9,keine Änderungen 
Trockentage,ganzes Jahr,Haßberge,09674,1.5,-9.4,12.1,Tage, 243.2,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Main-Spessart,09677,1.5,-6.9,14.5,Tage, 236.4,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Miltenberg,09676,2.2,-5.0,14.5,Tage, 234.4,keine Änderungen 
Trockentage,ganzes Jahr,Aschaffenburg,09671,2.0,-6.4,17.0,Tage, 229.7,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Donau-Ries,09779,0.6,-8.0,11.3,Tage, 240.5,keine Änderungen 
Trockentage,ganzes Jahr,Röhn-Grabfeld,09673,0.6,-10.8,14.8,Tage, 238.3,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Bad Kissingen,09672,0.7,-9.4,16.4,Tage, 234.8,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Günzburg,09774,1.1,-7.6,11.5,Tage, 234.8,keine Änderungen 
Trockentage,ganzes Jahr,Neu-Ulm,09775,1.2,-7.5,11.9,Tage, 234.7,keine Änderungen 
Trockentage,ganzes Jahr,Ostallgäu,09777,0.5,-7.7,12.1,Tage, 213.4,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Würzburg,09679,0.3,-7.5,13.3,Tage, 248.6,keine Änderungen 
Trockentage,ganzes Jahr,Aichach-Friedberg,09771,0.7,-6.9,12.0,Tage, 233.7,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Augsburg,09772,0.6,-6.6,12.5,Tage, 232.4,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Dillingen an der Donau,09773,0.6,-7.1,10.9,Tage, 240.4,keine Änderungen 
Trockentage,ganzes Jahr,Rheinisch-Bergischer Kreis,05378,3.0,-7.2,23.6,Tage, 210.0,keine Änderungen 
Trockentage,ganzes Jahr,Oberbergischer Kreis,05374,3.1,-7.9,23.8,Tage, 202.7,keine Änderungen 
Trockentage,ganzes Jahr,Heinsberg,05370,2.0,-7.5,13.8,Tage, 231.4,keine Änderungen 
Trockentage,ganzes Jahr,Mecklenburgische Seenplatte,13071,-0.4,-8.6,11.6,Tage, 251.8,keine Änderungen 
Trockentage,ganzes Jahr,Rostock,13072,-1.1,-9.1,11.9,Tage, 246.3,keine Änderungen 
Trockentage,ganzes Jahr,Vorpommern-Rügen,13073,-1.3,-9.9,13.7,Tage, 247.6,keine Änderungen 
Trockentage,ganzes Jahr,Nordwestmecklenburg,13074,0.2,-7.8,12.0,Tage, 242.7,keine Änderungen 
Trockentage,ganzes Jahr,Vorpommern-Greifswald,13075,-1.1,-8.0,11.0,Tage, 253.5,keine Änderungen 
Trockentage,ganzes Jahr,Ludwigslust-Parchim,13076,0.8,-7.2,11.6,Tage, 243.2,keine Änderungen 
Trockentage,ganzes Jahr,Region um  Münster,05515_05566_05558_05570,3.6,-7.9,15.2,Tage, 227.4,keine Änderungen 
Trockentage,ganzes Jahr,Lüchow-Dannenberg,03354,1.2,-7.5,12.2,Tage, 245.8,keine Änderungen 
Trockentage,ganzes Jahr,Lüneburg,03355,1.3,-8.9,12.4,Tage, 238.4,keine Änderungen 
Trockentage,ganzes Jahr,Osterholz,03356,3.7,-9.4,12.9,Tage, 226.8,keine Änderungen 
Trockentage,ganzes Jahr,Rotenburg (Wümme),03357,3.6,-9.4,12.2,Tage, 226.5,keine Änderungen 
Trockentage,ganzes Jahr,Celle,03351,3.0,-9.5,14.4,Tage, 232.3,keine Änderungen 
Trockentage,ganzes Jahr,Cuxhaven,03352,0.8,-9.8,14.3,Tage, 223.2,keine Änderungen 
Trockentage,ganzes Jahr,Harburg,03353,2.5,-10.2,11.7,Tage, 230.4,keine Änderungen 
Trockentage,ganzes Jahr,Regionalverband Saarbrücken,10041,2.7,-5.2,18.3,Tage, 232.8,keine Änderungen 
Trockentage,ganzes Jahr,Tübingen,08416,-0.1,-6.4,14.8,Tage, 237.3,keine Änderungen 
Trockentage,ganzes Jahr,Stade,03359,1.9,-8.6,12.7,Tage, 225.7,keine Änderungen 
Trockentage,ganzes Jahr,Reutlingen,08415,1.0,-5.2,15.7,Tage, 225.5,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Region um Bonn ,05314_05382,2.5,-7.5,17.0,Tage, 228.5,keine Änderungen 
Trockentage,ganzes Jahr,Uckermark,12073,-0.4,-7.4,11.6,Tage, 256.5,keine Änderungen 
Trockentage,ganzes Jahr,Teltow-Fläming,12072,0.4,-7.4,12.1,Tage, 257.7,keine Änderungen 
Trockentage,ganzes Jahr,Spree-Neiße,12071,-0.7,-8.0,11.6,Tage, 254.0,keine Änderungen 
Trockentage,ganzes Jahr,Prignitz,12070,0.6,-7.3,13.8,Tage, 248.6,keine Änderungen 
Trockentage,ganzes Jahr,Unna,05978,2.5,-7.1,18.4,Tage, 226.3,keine Änderungen 
Trockentage,ganzes Jahr,Helmstedt,03154,1.8,-8.3,11.5,Tage, 244.9,keine Änderungen 
Trockentage,ganzes Jahr,Siegen-Wittgenstein,05970,1.3,-6.4,26.8,Tage, 209.2,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Saalekreis,15088,-0.3,-8.0,10.6,Tage, 265.6,keine Änderungen 
Trockentage,ganzes Jahr,Soest,05974,1.6,-8.7,20.6,Tage, 224.7,keine Änderungen 
Trockentage,ganzes Jahr,Harz,15085,0.3,-9.6,15.6,Tage, 248.3,keine Änderungen 
Trockentage,ganzes Jahr,Burgenlandkreis,15084,0.7,-8.3,11.8,Tage, 257.6,keine Änderungen 
Trockentage,ganzes Jahr,Region um  Krefeld,05114_05112_05162_05166_05170,3.2,-7.2,14.1,Tage, 229.1,keine Änderungen 
Trockentage,ganzes Jahr,Region um Weimar ,16055_16071,0.7,-8.8,12.1,Tage, 253.6,keine Änderungen 
Trockentage,ganzes Jahr,Region um Heilbronn ,08121_08125,0.8,-6.7,15.1,Tage, 235.1,keine Änderungen 
Trockentage,ganzes Jahr,Region um Bielefeld ,05711_05754_05758_05766,3.8,-9.2,18.7,Tage, 221.8,keine Änderungen 
Trockentage,ganzes Jahr,Borken,05554,2.6,-8.5,17.7,Tage, 225.7,keine Änderungen 
Trockentage,ganzes Jahr,Trier-Saarburg,07235,2.5,-4.8,21.8,Tage, 229.0,keine Änderungen 
Trockentage,ganzes Jahr,Vulkaneifel,07233,0.9,-6.2,19.1,Tage, 219.9,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Eifelkreis Bitburg-Prüm,07232,1.9,-5.5,21.2,Tage, 220.6,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Bernkastel-Wittlich,07231,1.9,-5.1,20.0,Tage, 229.4,keine Änderungen 
Trockentage,ganzes Jahr,Region um Gelsenkirchen ,05513_05113_05916_05911_05562_05512,2.0,-8.0,19.5,Tage, 224.7,keine Änderungen 
Trockentage,ganzes Jahr,Fulda,06631,0.7,-8.8,20.6,Tage, 230.9,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Hersfeld-Rotenburg,06632,0.7,-8.4,13.6,Tage, 236.5,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Kassel,06633,0.2,-7.3,13.6,Tage, 233.0,keine Änderungen 
Trockentage,ganzes Jahr,Saarlouis,10044,2.0,-5.4,19.7,Tage, 231.3,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Saarpfalz-Kreis,10045,2.6,-4.7,18.7,Tage, 230.8,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Werra-Meißner-Kreis,06636,0.2,-7.6,14.1,Tage, 230.5,keine Änderungen 
Trockentage,ganzes Jahr,Region um  Offenbach am Main,06413_06438_06435_06412,1.2,-8.4,15.6,Tage, 235.6,keine Änderungen 
Trockentage,ganzes Jahr,Mettmann,05158,3.3,-7.0,22.7,Tage, 218.7,keine Änderungen 
Trockentage,ganzes Jahr,Region um  Osnabrück,03404_03459_05566,2.9,-8.9,15.5,Tage, 225.6,keine Änderungen 
Trockentage,ganzes Jahr,Freyung-Grafenau,09272,2.2,-7.7,19.3,Tage, 219.1,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Lippe,05766,2.7,-9.9,20.4,Tage, 218.5,keine Änderungen 
Trockentage,ganzes Jahr,Region um Zweibrücken ,07320_07340_10045_07317,1.2,-4.9,15.9,Tage, 228.4,keine Änderungen 
Trockentage,ganzes Jahr,Kleve,05154,2.6,-7.1,14.7,Tage, 231.3,keine Änderungen 
Trockentage,ganzes Jahr,Städteregion Aachen,05334,0.9,-8.2,18.7,Tage, 218.5,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Region um Flensburg ,01001_01059,0.0,-9.5,17.4,Tage, 229.6,keine Änderungen 
Trockentage,ganzes Jahr,Amberg-Sulzbach,09371,0.9,-8.9,18.5,Tage, 236.8,keine Änderungen 
Trockentage,ganzes Jahr,Region um Remscheid ,05120_05124_05122_05378_05374,3.2,-7.8,24.0,Tage, 205.7,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Region um  Oldenburg (Oldenburg),03403_03458_03451_03461,2.1,-9.0,13.5,Tage, 226.7,keine Änderungen 
Trockentage,ganzes Jahr,Region um Landshut ,09261_09274,1.3,-8.2,10.6,Tage, 240.9,keine Änderungen 
Trockentage,ganzes Jahr,Main-Tauber-Kreis,08128,1.3,-7.1,13.8,Tage, 242.1,keine Änderungen 
Trockentage,ganzes Jahr,Hohenlohekreis,08126,1.1,-7.0,15.8,Tage, 233.1,keine Änderungen 
Trockentage,ganzes Jahr,Schwäbisch Hall,08127,1.3,-7.3,17.4,Tage, 231.1,keine Änderungen 
Trockentage,ganzes Jahr,Heilbronn,08125,0.8,-6.6,15.0,Tage, 235.0,keine Änderungen 
Trockentage,ganzes Jahr,Region um Erfurt ,16051_16067_16068_16070_16071_16055,0.3,-9.4,13.2,Tage, 249.4,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Region um  Wolfsburg,03103_03154_03151,2.1,-9.5,12.6,Tage, 240.9,keine Änderungen 
Trockentage,ganzes Jahr,Region um Erlangen ,09562_09572_09564_09563,2.2,-9.3,13.5,Tage, 243.3,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Region um Kiel ,01002_01057_01058,-0.3,-7.9,14.5,Tage, 229.5,keine Änderungen 
Trockentage,ganzes Jahr,Enzkreis,08236,1.2,-4.9,14.4,Tage, 232.9,keine Änderungen 
Trockentage,ganzes Jahr,Freudenstadt,08237,2.5,-5.1,19.4,Tage, 212.8,keine Änderungen 
Trockentage,ganzes Jahr,Calw,08235,1.6,-4.8,16.9,Tage, 219.6,keine Änderungen 
Trockentage,ganzes Jahr,Merzig-Wadern,10042,3.2,-4.6,21.7,Tage, 226.6,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Stendal,15090,1.1,-7.6,12.5,Tage, 256.3,keine Änderungen 
Trockentage,ganzes Jahr,Schwalm-Eder-Kreis,06634,-0.4,-6.9,13.2,Tage, 240.2,keine Änderungen 
Trockentage,ganzes Jahr,Region um Bamberg ,09461_09471,2.2,-10.1,13.1,Tage, 238.7,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Waldeck-Frankenberg,06635,0.3,-8.4,15.1,Tage, 233.9,keine Änderungen 
Trockentage,ganzes Jahr,Sankt Wendel,10046,2.0,-6.0,22.6,Tage, 223.3,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Verden,03361,4.1,-10.5,12.7,Tage, 230.0,keine Änderungen 
Trockentage,ganzes Jahr,Uelzen,03360,2.3,-9.9,12.5,Tage, 238.3,keine Änderungen 
Trockentage,ganzes Jahr,Region um  Mainz,07315_07339_06414_06433,-0.6,-7.1,10.8,Tage, 251.0,keine Änderungen 
Trockentage,ganzes Jahr,Region um Kaufbeuren ,09762_09777,0.5,-7.7,12.1,Tage, 213.6,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Region um  Wiesbaden,06414_07315_07339_06439_06436_06433,0.5,-7.0,11.4,Tage, 245.9,keine Änderungen 
Trockentage,ganzes Jahr,Rems-Murr-Kreis,08119,1.0,-6.7,15.0,Tage, 225.8,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Ludwigsburg,08118,0.5,-6.3,15.2,Tage, 238.5,keine Änderungen 
Trockentage,ganzes Jahr,Wittmund,03462,0.6,-10.3,15.9,Tage, 223.1,keine Änderungen 
Trockentage,ganzes Jahr,Vechta,03460,3.1,-10.0,14.7,Tage, 230.4,keine Änderungen 
Trockentage,ganzes Jahr,Wesermarsch,03461,2.0,-8.9,13.9,Tage, 226.7,keine Änderungen 
Trockentage,ganzes Jahr,Region um  Fürth,09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564,0.3,-8.7,13.5,Tage, 240.9,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Heidekreis,03358,3.0,-10.4,13.9,Tage, 228.6,keine Änderungen 
Trockentage,ganzes Jahr,Region um  Darmstadt,06411_06432_06438,0.5,-7.0,11.2,Tage, 240.3,keine Änderungen 
Trockentage,ganzes Jahr,Südwestpfalz,07340,1.0,-4.9,14.6,Tage, 227.3,keine Änderungen 
Trockentage,ganzes Jahr,Göppingen,08117,1.2,-7.4,15.7,Tage, 224.0,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Höxter,05762,1.7,-6.6,18.5,Tage, 224.3,keine Änderungen 
Trockentage,ganzes Jahr,Region um Frankfurt (Oder) ,12053_12067_12064,-0.5,-7.3,12.7,Tage, 256.8,keine Änderungen 
Trockentage,ganzes Jahr,Steinfurt,05566,3.4,-8.1,15.5,Tage, 226.8,keine Änderungen 
Trockentage,ganzes Jahr,Region um  Mönchengladbach,05116_05370_05166_05162,2.8,-7.3,14.2,Tage, 230.2,keine Änderungen 
Trockentage,ganzes Jahr,Recklinghausen,05562,2.1,-8.0,18.0,Tage, 225.3,keine Änderungen 
Trockentage,ganzes Jahr,Region um  Rhein-Pfalz-Kreis,07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212,0.2,-5.8,13.0,Tage, 241.3,keine Änderungen 
Trockentage,ganzes Jahr,Rhein-Kreis Neuss,05162,2.9,-6.7,15.2,Tage, 229.7,keine Änderungen 
Trockentage,ganzes Jahr,Viersen,05166,3.0,-7.6,13.6,Tage, 228.7,keine Änderungen 
Trockentage,MAM,Region um  Wuppertal,05124_05122_05120_05158_05954_05374,0.2,-3.9,5.3,Tage, 53.5,keine Änderungen 
Trockentage,MAM,Saalfeld-Rudolstadt,16073,-0.2,-2.2,3.1,Tage, 59.8,keine Änderungen 
Trockentage,MAM,Sonneberg,16072,0.0,-3.0,3.8,Tage, 56.4,keine Änderungen 
Trockentage,MAM,Weimarer Land,16071,0.3,-2.7,3.0,Tage, 63.4,keine Änderungen 
Trockentage,MAM,Ilm-Kreis,16070,0.2,-2.1,3.6,Tage, 59.2,keine Änderungen 
Trockentage,MAM,Altenburger Land,16077,0.1,-2.5,3.0,Tage, 63.7,keine Änderungen 
Trockentage,MAM,Greiz,16076,0.2,-1.9,3.2,Tage, 62.6,Tendenz zur Zunahme 
Trockentage,MAM,Saale-Orla-Kreis,16075,0.0,-1.8,3.1,Tage, 60.2,keine Änderungen 
Trockentage,MAM,Saale-Holzland-Kreis,16074,0.3,-1.7,3.4,Tage, 62.8,keine Änderungen 
Trockentage,MAM,Region um  Bottrop,05512_05119_05513_05113_05170_05562,0.2,-3.7,4.8,Tage, 57.7,keine Änderungen 
Trockentage,MAM,Region um Dessau-Rolau ,15001_15091_15082,-0.3,-3.8,2.9,Tage, 65.5,keine Änderungen 
Trockentage,MAM,Region um  Augsburg,09761_09772_09771,-0.3,-1.6,3.5,Tage, 58.3,keine Änderungen 
Trockentage,MAM,Region um Jena ,16053_16074_16071_16055,0.4,-2.2,3.2,Tage, 63.1,keine Änderungen 
Trockentage,MAM,Region um Ingolstadt ,09161_09176_09185_09186,0.1,-2.4,3.1,Tage, 61.4,keine Änderungen 
Trockentage,MAM,Ostprignitz-Ruppin,12068,-0.3,-3.8,3.2,Tage, 65.4,keine Änderungen 
Trockentage,MAM,Odenwaldkreis,06437,0.7,-3.9,4.3,Tage, 57.0,Tendenz zur Zunahme 
Trockentage,MAM,Hochtaunuskreis,06434,0.0,-3.1,4.4,Tage, 59.0,keine Änderungen 
Trockentage,MAM,Main-Kinzig-Kreis,06435,0.4,-4.7,3.6,Tage, 59.2,keine Änderungen 
Trockentage,MAM,Darmstadt-Dieburg,06432,0.0,-4.5,4.1,Tage, 60.3,keine Änderungen 
Trockentage,MAM,Groß-Gerau,06433,-0.5,-4.3,3.1,Tage, 63.5,keine Änderungen 
Trockentage,MAM,Bergstraße,06431,0.5,-4.6,3.8,Tage, 58.9,keine Änderungen 
Trockentage,MAM,Barnim,12060,-0.8,-2.7,3.0,Tage, 65.4,Tendenz zur Abnahme 
Trockentage,MAM,Dahme-Spreewald,12061,-0.6,-2.4,2.8,Tage, 65.5,Tendenz zur Abnahme 
Trockentage,MAM,Elbe-Elster,12062,-0.6,-2.3,3.2,Tage, 66.0,keine Änderungen 
Trockentage,MAM,Havelland,12063,-0.4,-2.9,3.2,Tage, 65.7,Tendenz zur Abnahme 
Trockentage,MAM,Märkisch-Oderland,12064,-0.6,-3.0,2.7,Tage, 66.5,Tendenz zur Abnahme 
Trockentage,MAM,Oberhavel,12065,-0.4,-2.9,3.0,Tage, 65.2,keine Änderungen 
Trockentage,MAM,Oberspreewald-Lausitz,12066,-0.3,-2.0,3.0,Tage, 65.4,keine Änderungen 
Trockentage,MAM,Rheingau-Taunus-Kreis,06439,0.3,-3.4,4.1,Tage, 59.5,keine Änderungen 
Trockentage,MAM,Region um  Nürnberg,09564_09563_09574_09565_09573_09572_09576_09562,0.4,-3.6,3.3,Tage, 61.2,keine Änderungen 
Trockentage,MAM,Waldshut,08337,-0.5,-2.7,3.8,Tage, 54.5,keine Änderungen 
Trockentage,MAM,Lörrach,08336,-0.6,-4.1,4.5,Tage, 53.0,keine Änderungen 
Trockentage,MAM,Konstanz,08335,-0.2,-2.8,3.4,Tage, 58.4,keine Änderungen 
Trockentage,MAM,Region um Schwerin ,13004_13076_13074,-0.2,-5.2,2.4,Tage, 63.5,keine Änderungen 
Trockentage,MAM,Region um  Wilhelmshaven,03405_03455,-0.9,-4.7,3.3,Tage, 60.5,Tendenz zur Abnahme 
Trockentage,MAM,Region um  Ansbach,09561_09571,-0.2,-3.1,3.5,Tage, 61.1,keine Änderungen 
Trockentage,MAM,Region um  Koblenz,07111_07137_07141_07143,0.4,-3.5,4.6,Tage, 57.3,keine Änderungen 
Trockentage,MAM,Biberach,08426,-0.3,-2.3,3.2,Tage, 57.3,keine Änderungen 
Trockentage,MAM,Alb-Donau-Kreis,08425,-0.1,-2.3,3.0,Tage, 57.4,keine Änderungen 
Trockentage,MAM,Rottweil,08325,0.3,-2.7,3.4,Tage, 54.1,keine Änderungen 
Trockentage,MAM,Schwarzwald-Baar-Kreis,08326,-0.2,-2.3,3.5,Tage, 53.5,keine Änderungen 
Trockentage,MAM,Tuttlingen,08327,-0.2,-2.5,3.1,Tage, 55.6,keine Änderungen 
Trockentage,MAM,Region um Bayreuth ,09462_09472,0.4,-3.2,3.5,Tage, 59.3,keine Änderungen 
Trockentage,MAM,Diepholz,03251,-0.3,-4.8,2.6,Tage, 61.8,keine Änderungen 
Trockentage,MAM,Mayen-Koblenz,07137,0.0,-3.2,4.0,Tage, 58.8,keine Änderungen 
Trockentage,MAM,Holzminden,03255,0.5,-3.7,3.6,Tage, 57.2,Tendenz zur Zunahme 
Trockentage,MAM,Hildesheim,03254,0.3,-3.4,3.3,Tage, 60.2,keine Änderungen 
Trockentage,MAM,Schaumburg,03257,-0.0,-3.9,4.0,Tage, 59.7,keine Änderungen 
Trockentage,MAM,Nienburg (Weser),03256,-0.0,-4.8,2.9,Tage, 61.9,keine Änderungen 
Trockentage,MAM,Vogtlandkreis,14523,0.3,-2.6,3.7,Tage, 59.5,keine Änderungen 
Trockentage,MAM,Mittelsachsen,14522,-0.0,-1.6,4.3,Tage, 60.7,keine Änderungen 
Trockentage,MAM,Erzgebirgskreis,14521,-0.2,-1.6,5.0,Tage, 57.5,Tendenz zur Abnahme 
Trockentage,MAM,Berlin,11000,-0.7,-2.4,2.8,Tage, 65.3,Tendenz zur Abnahme 
Trockentage,MAM,Zwickau,14524,0.1,-1.8,3.7,Tage, 60.8,keine Änderungen 
Trockentage,MAM,Region um Schwabach ,09565_09576_09564,0.2,-3.4,3.2,Tage, 61.6,keine Änderungen 
Trockentage,MAM,Region um  Braunschweig,03101_03157_03154_03151_03102_03158_03103,0.3,-4.0,2.9,Tage, 62.7,keine Änderungen 
Trockentage,MAM,Region um Hof ,09464_09475,-0.0,-3.0,3.7,Tage, 58.6,keine Änderungen 
Trockentage,MAM,Region um  Kaiserslautern,07312_07335_07332,0.3,-3.3,3.7,Tage, 60.1,keine Änderungen 
Trockentage,MAM,Region um  München,09162_09184_09179_09174,0.3,-1.7,3.9,Tage, 57.3,keine Änderungen 
Trockentage,MAM,Region um Cottbus ,12052_12071,-0.8,-1.7,2.6,Tage, 65.7,keine Änderungen 
Trockentage,MAM,Region um  Bochum,05911_05954_05913_05513_05113_05916_05562,-0.2,-4.0,4.5,Tage, 56.8,keine Änderungen 
Trockentage,MAM,Bautzen,14625,-0.0,-2.0,3.4,Tage, 62.8,keine Änderungen 
Trockentage,MAM,Görlitz,14626,0.1,-1.8,3.3,Tage, 63.1,keine Änderungen 
Trockentage,MAM,Meißen,14627,-0.2,-1.8,3.3,Tage, 65.4,keine Änderungen 
Trockentage,MAM,Region um Amberg ,09361_09371,-0.1,-3.2,2.8,Tage, 60.8,keine Änderungen 
Trockentage,MAM,Sächsische Schweiz-Osterzgebirge,14628,0.0,-1.5,4.7,Tage, 60.5,keine Änderungen 
Trockentage,MAM,Esslingen,08116,0.7,-3.4,3.2,Tage, 57.1,keine Änderungen 
Trockentage,MAM,Böblingen,08115,-0.1,-2.9,2.7,Tage, 58.4,keine Änderungen 
Trockentage,MAM,Region um Eisenach ,16056_16063_06636,0.5,-4.0,3.3,Tage, 59.1,Tendenz zur Zunahme 
Trockentage,MAM,Düren,05358,0.3,-2.5,4.5,Tage, 58.1,keine Änderungen 
Trockentage,MAM,Region um Ludwigshafen am Rhein ,07314_07311_07338_08222,-0.1,-3.6,3.2,Tage, 63.1,keine Änderungen 
Trockentage,MAM,Region um Passau ,09262_09275,-0.1,-2.3,3.3,Tage, 59.5,keine Änderungen 
Trockentage,MAM,Region um Magdeburg ,15003_15083_15089_15086,-0.1,-3.2,2.6,Tage, 66.4,keine Änderungen 
Trockentage,MAM,Region um Straubing ,09263_09278,0.2,-2.3,2.9,Tage, 61.6,keine Änderungen 
Trockentage,MAM,Region um  Coburg,09463_09473,0.5,-4.1,4.2,Tage, 61.7,keine Änderungen 
Trockentage,MAM,Region um Duisburg ,05112_05114_05119_05117_05170_05158_05111,-0.0,-3.7,4.8,Tage, 57.5,keine Änderungen 
Trockentage,MAM,Region um Bremen ,04011_03361_03251_03401_03461_03356_03352_04012,0.0,-4.9,2.9,Tage, 61.0,keine Änderungen 
Trockentage,MAM,Region um Delmenhorst ,03401_03458_04011_03251_03461,-0.1,-4.7,2.8,Tage, 61.1,keine Änderungen 
Trockentage,MAM,Region um  Potsdam,12054_12063_12069_11000_12051,-0.5,-2.7,3.0,Tage, 65.5,Tendenz zur Abnahme 
Trockentage,MAM,Cloppenburg,03453,-0.1,-4.2,2.8,Tage, 59.3,keine Änderungen 
Trockentage,MAM,Aurich,03452,-0.3,-3.7,3.4,Tage, 60.9,keine Änderungen 
Trockentage,MAM,Ammerland,03451,0.3,-3.8,3.6,Tage, 60.2,keine Änderungen 
Trockentage,MAM,Leer,03457,-0.0,-3.5,3.7,Tage, 60.2,keine Änderungen 
Trockentage,MAM,Grafschaft Bentheim,03456,-0.1,-3.9,4.1,Tage, 59.2,keine Änderungen 
Trockentage,MAM,Friesland,03455,-0.9,-4.6,3.4,Tage, 60.5,keine Änderungen 
Trockentage,MAM,Emsland,03454,0.6,-3.7,3.6,Tage, 59.1,keine Änderungen 
Trockentage,MAM,Osnabrück,03459,0.2,-4.1,3.0,Tage, 58.9,keine Änderungen 
Trockentage,MAM,Oldenburg,03458,0.2,-4.7,2.8,Tage, 60.3,keine Änderungen 
Trockentage,MAM,Coesfeld,05558,0.2,-3.8,4.1,Tage, 57.8,keine Änderungen 
Trockentage,MAM,Potsdam-Mittelmark,12069,-0.3,-2.9,3.0,Tage, 65.5,Tendenz zur Abnahme 
Trockentage,MAM,Freising,09178,0.2,-2.7,3.6,Tage, 60.7,keine Änderungen 
Trockentage,MAM,Fürstenfeldbruck,09179,0.3,-2.1,3.7,Tage, 57.0,keine Änderungen 
Trockentage,MAM,Minden-Lübbecke,05770,-0.3,-4.6,2.6,Tage, 61.0,keine Änderungen 
Trockentage,MAM,Erding,09177,0.6,-2.0,3.9,Tage, 59.9,keine Änderungen 
Trockentage,MAM,Dachau,09174,0.2,-2.0,3.6,Tage, 58.6,keine Änderungen 
Trockentage,MAM,Ebersberg,09175,0.5,-2.4,3.9,Tage, 56.6,keine Änderungen 
Trockentage,MAM,Paderborn,05774,0.6,-3.9,4.0,Tage, 56.9,Tendenz zur Zunahme 
Trockentage,MAM,Bad Tölz-Wolfratshausen,09173,0.1,-2.1,4.5,Tage, 50.9,keine Änderungen 
Trockentage,MAM,Altötting,09171,-0.0,-2.3,4.1,Tage, 58.8,keine Änderungen 
Trockentage,MAM,Segeberg,01060,-0.5,-5.3,1.9,Tage, 60.8,keine Änderungen 
Trockentage,MAM,Steinburg,01061,-0.3,-4.8,1.9,Tage, 60.5,Tendenz zur Abnahme 
Trockentage,MAM,Stormarn,01062,-0.2,-5.7,1.3,Tage, 61.1,keine Änderungen 
Trockentage,MAM,Warendorf,05570,0.4,-4.0,2.9,Tage, 59.0,Tendenz zur Zunahme 
Trockentage,MAM,Erlangen-Höchstadt,09572,0.4,-3.9,3.5,Tage, 62.0,keine Änderungen 
Trockentage,MAM,Ansbach,09571,-0.2,-3.1,3.5,Tage, 61.1,keine Änderungen 
Trockentage,MAM,Roth,09576,0.1,-3.2,3.3,Tage, 61.2,keine Änderungen 
Trockentage,MAM,Weißenburg-Gunzenhausen,09577,-0.2,-2.2,3.4,Tage, 60.6,keine Änderungen 
Trockentage,MAM,Nürnberger Land,09574,0.3,-3.5,3.7,Tage, 59.4,Tendenz zur Zunahme 
Trockentage,MAM,Neustadt an der Aisch-Bad Windsheim,09575,0.2,-3.7,2.9,Tage, 62.1,keine Änderungen 
Trockentage,MAM,Wesel,05170,-0.1,-3.5,4.9,Tage, 58.1,keine Änderungen 
Trockentage,MAM,Lichtenfels,09478,0.4,-4.0,3.9,Tage, 61.6,Tendenz zur Zunahme 
Trockentage,MAM,Coburg,09473,0.5,-4.1,4.1,Tage, 61.7,keine Änderungen 
