Klimakennwert,Jahreszeit,Landkreis Name,Landkreis Kennziffer (Kreisschlüssel),Median der Änderungen,Minimum,Maximum,Einheit,HYRAS Beobachtungen 1971-2000,Experteneinschätzung zur Belastbarkeit 
Trockentage,ganzes Jahr,Donnersbergkreis,07333,1.0,-12.5,14.7,Tage, 246.5,keine Änderungen 
Trockentage,ganzes Jahr,Alzey-Worms,07331,0.7,-13.5,13.3,Tage, 256.8,keine Änderungen 
Trockentage,ganzes Jahr,Mainz-Bingen,07339,0.3,-14.7,14.5,Tage, 253.1,keine Änderungen 
Trockentage,ganzes Jahr,Region um Schweinfurt ,09662_09678,-0.6,-20.0,14.4,Tage, 247.5,keine Änderungen 
Trockentage,ganzes Jahr,Region um Neunkirchen ,10043_10044_10045_10041_10046_07336,3.1,-13.8,25.8,Tage, 230.5,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Region um Kempten (Allgäu) ,09763_09780,2.0,-16.4,20.2,Tage, 202.4,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Region um Worms ,07319_07331_07332_06431_07338_07311_07318_07314,0.3,-15.7,15.2,Tage, 247.2,keine Änderungen 
Trockentage,ganzes Jahr,Heidenheim,08135,-0.1,-12.7,17.2,Tage, 230.9,keine Änderungen 
Trockentage,ganzes Jahr,Ostalbkreis,08136,0.0,-14.8,21.2,Tage, 228.4,keine Änderungen 
Trockentage,ganzes Jahr,Region um  Neustadt an der Weinstraße,07316_07337_07332_07313,1.4,-11.0,14.5,Tage, 243.8,keine Änderungen 
Trockentage,ganzes Jahr,Region um  Kassel,06611_06633_03159,-0.2,-14.7,18.9,Tage, 229.6,keine Änderungen 
Trockentage,ganzes Jahr,Region um  Salzgitter,03102_03254_03157_03158_03153_03101,-1.8,-12.7,18.4,Tage, 233.9,keine Änderungen 
Trockentage,ganzes Jahr,Region um  Emden,03402_03452_03457,-1.6,-15.6,15.2,Tage, 223.2,keine Änderungen 
Trockentage,ganzes Jahr,Neckar-Odenwald-Kreis,08225,2.1,-14.2,19.8,Tage, 232.3,keine Änderungen 
Trockentage,ganzes Jahr,Rhein-Neckar-Kreis,08226,0.9,-18.9,17.4,Tage, 234.6,keine Änderungen 
Trockentage,ganzes Jahr,Goslar,03153,-1.0,-12.4,24.9,Tage, 217.1,keine Änderungen 
Trockentage,ganzes Jahr,Gifhorn,03151,0.0,-12.0,16.2,Tage, 238.6,keine Änderungen 
Trockentage,ganzes Jahr,Peine,03157,-0.9,-13.5,15.1,Tage, 242.2,keine Änderungen 
Trockentage,ganzes Jahr,Salzlandkreis,15089,-2.3,-13.9,12.8,Tage, 267.7,Tendenz zur Abnahme 
Trockentage,ganzes Jahr,Northeim,03155,-0.5,-11.9,21.1,Tage, 226.6,keine Änderungen 
Trockentage,ganzes Jahr,Mansfeld-Südharz,15087,-1.9,-12.4,12.5,Tage, 256.1,keine Änderungen 
Trockentage,ganzes Jahr,Jerichower Land,15086,-1.8,-15.2,12.1,Tage, 259.6,keine Änderungen 
Trockentage,ganzes Jahr,Wolfenbüttel,03158,-1.7,-14.0,15.8,Tage, 243.1,keine Änderungen 
Trockentage,ganzes Jahr,Göttingen,03159,-0.7,-15.3,21.0,Tage, 226.7,keine Änderungen 
Trockentage,ganzes Jahr,Börde,15083,-0.3,-11.1,13.3,Tage, 257.8,keine Änderungen 
Trockentage,ganzes Jahr,Anhalt-Bitterfeld,15082,-1.7,-17.0,10.1,Tage, 260.5,keine Änderungen 
Trockentage,ganzes Jahr,Altmarkkreis Salzwedel,15081,-0.3,-12.9,15.2,Tage, 251.7,keine Änderungen 
Trockentage,ganzes Jahr,Region um Halle (Saale) ,15002_15088,-3.0,-14.5,10.5,Tage, 265.8,Tendenz zur Abnahme 
Trockentage,ganzes Jahr,Hameln-Pyrmont,03252,-0.9,-10.8,20.0,Tage, 222.0,keine Änderungen 
Trockentage,ganzes Jahr,Nordsachsen,14730,-2.4,-15.0,11.1,Tage, 256.6,Tendenz zur Abnahme 
Trockentage,ganzes Jahr,Wunsiedel im Fichtelgebirge,09479,-0.6,-13.6,26.6,Tage, 230.0,keine Änderungen 
Trockentage,ganzes Jahr,Region um Freiburg im Breisgau ,08311_08316_08315,3.0,-15.6,19.9,Tage, 223.1,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Region um Rosenheim ,09163_09187,-1.4,-13.5,15.7,Tage, 216.9,keine Änderungen 
Trockentage,ganzes Jahr,Region um  Mülheim an der Ruhr,05117_05112_05158_05119_05113,1.5,-18.7,26.8,Tage, 222.9,keine Änderungen 
Trockentage,ganzes Jahr,Region um Hamm ,05915_05978_05974_05570_05558,-0.6,-15.6,21.4,Tage, 226.8,keine Änderungen 
Trockentage,ganzes Jahr,Region um Herne ,05916_05513_05562_05911,0.4,-16.4,23.7,Tage, 225.2,keine Änderungen 
Trockentage,ganzes Jahr,Region um Frankenthal (Pfalz) ,07311_07318_07314_07338_08222,-0.1,-19.0,16.0,Tage, 252.4,keine Änderungen 
Trockentage,ganzes Jahr,Region um Düsseldorf ,05111_05162_05158_05112,1.2,-18.8,23.6,Tage, 226.3,keine Änderungen 
Trockentage,ganzes Jahr,Region um Neumünster ,01004_01058_01060_01057_01002,-0.5,-13.9,14.8,Tage, 228.5,keine Änderungen 
Trockentage,ganzes Jahr,Weilheim-Schongau,09190,-0.4,-11.5,16.6,Tage, 217.4,keine Änderungen 
Trockentage,ganzes Jahr,Region um Baden-Baden ,08211_08216,1.3,-18.3,21.8,Tage, 218.1,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Gütersloh,05754,-0.3,-15.9,21.9,Tage, 223.9,keine Änderungen 
Trockentage,ganzes Jahr,Herford,05758,-0.7,-12.8,19.2,Tage, 227.3,keine Änderungen 
Trockentage,ganzes Jahr,Region um Regensburg ,09362_09375,-2.2,-14.3,13.5,Tage, 242.2,Tendenz zur Abnahme 
Trockentage,ganzes Jahr,Region um Weiden in der Oberpfalz ,09363_09374,-1.0,-16.3,26.5,Tage, 234.5,keine Änderungen 
Trockentage,ganzes Jahr,Region um Ulm ,08421_08425_09775,-0.0,-13.1,15.5,Tage, 232.3,keine Änderungen 
Trockentage,ganzes Jahr,Region um  Bremerhaven,04012_03352_03461,-1.5,-15.6,14.2,Tage, 224.5,keine Änderungen 
Trockentage,ganzes Jahr,Kitzingen,09675,-0.6,-18.1,15.8,Tage, 247.9,keine Änderungen 
Trockentage,ganzes Jahr,Haßberge,09674,-0.0,-18.8,12.7,Tage, 243.2,keine Änderungen 
Trockentage,ganzes Jahr,Main-Spessart,09677,0.7,-16.0,19.1,Tage, 236.4,keine Änderungen 
Trockentage,ganzes Jahr,Miltenberg,09676,0.4,-17.4,18.9,Tage, 234.4,keine Änderungen 
Trockentage,ganzes Jahr,Aschaffenburg,09671,0.9,-20.3,21.4,Tage, 229.7,keine Änderungen 
Trockentage,ganzes Jahr,Donau-Ries,09779,-1.1,-15.7,15.3,Tage, 240.5,keine Änderungen 
Trockentage,ganzes Jahr,Röhn-Grabfeld,09673,0.2,-14.0,21.5,Tage, 238.3,keine Änderungen 
Trockentage,ganzes Jahr,Bad Kissingen,09672,0.5,-17.7,22.9,Tage, 234.8,keine Änderungen 
Trockentage,ganzes Jahr,Günzburg,09774,-0.8,-15.8,13.4,Tage, 234.8,keine Änderungen 
Trockentage,ganzes Jahr,Neu-Ulm,09775,-1.6,-16.0,13.0,Tage, 234.7,keine Änderungen 
Trockentage,ganzes Jahr,Ostallgäu,09777,0.7,-13.2,17.2,Tage, 213.4,keine Änderungen 
Trockentage,ganzes Jahr,Würzburg,09679,-0.9,-15.9,14.0,Tage, 248.6,keine Änderungen 
Trockentage,ganzes Jahr,Aichach-Friedberg,09771,-0.9,-14.3,14.4,Tage, 233.7,keine Änderungen 
Trockentage,ganzes Jahr,Augsburg,09772,-0.7,-14.2,14.3,Tage, 232.4,keine Änderungen 
Trockentage,ganzes Jahr,Dillingen an der Donau,09773,-1.2,-15.3,12.3,Tage, 240.4,keine Änderungen 
Trockentage,ganzes Jahr,Rheinisch-Bergischer Kreis,05378,2.1,-20.4,29.6,Tage, 210.0,keine Änderungen 
Trockentage,ganzes Jahr,Oberbergischer Kreis,05374,2.1,-17.5,29.0,Tage, 202.7,keine Änderungen 
Trockentage,ganzes Jahr,Heinsberg,05370,2.1,-17.1,17.8,Tage, 231.4,keine Änderungen 
Trockentage,ganzes Jahr,Mecklenburgische Seenplatte,13071,-1.3,-14.9,13.9,Tage, 251.8,keine Änderungen 
Trockentage,ganzes Jahr,Rostock,13072,-0.6,-13.6,15.0,Tage, 246.3,keine Änderungen 
Trockentage,ganzes Jahr,Vorpommern-Rügen,13073,-2.4,-13.0,13.0,Tage, 247.6,keine Änderungen 
Trockentage,ganzes Jahr,Nordwestmecklenburg,13074,0.1,-13.7,15.5,Tage, 242.7,keine Änderungen 
Trockentage,ganzes Jahr,Vorpommern-Greifswald,13075,-0.7,-13.4,12.0,Tage, 253.5,keine Änderungen 
Trockentage,ganzes Jahr,Ludwigslust-Parchim,13076,0.3,-15.1,14.4,Tage, 243.2,keine Änderungen 
Trockentage,ganzes Jahr,Region um  Münster,05515_05566_05558_05570,-0.4,-14.8,19.0,Tage, 227.4,keine Änderungen 
Trockentage,ganzes Jahr,Lüchow-Dannenberg,03354,-0.3,-13.0,15.8,Tage, 245.8,keine Änderungen 
Trockentage,ganzes Jahr,Lüneburg,03355,-0.1,-14.3,15.8,Tage, 238.4,keine Änderungen 
Trockentage,ganzes Jahr,Osterholz,03356,0.5,-14.7,14.8,Tage, 226.8,keine Änderungen 
Trockentage,ganzes Jahr,Rotenburg (Wümme),03357,0.4,-16.0,14.7,Tage, 226.5,keine Änderungen 
Trockentage,ganzes Jahr,Celle,03351,-1.3,-14.3,17.8,Tage, 232.3,keine Änderungen 
Trockentage,ganzes Jahr,Cuxhaven,03352,-1.4,-15.9,14.1,Tage, 223.2,keine Änderungen 
Trockentage,ganzes Jahr,Harburg,03353,0.8,-13.8,15.7,Tage, 230.4,keine Änderungen 
Trockentage,ganzes Jahr,Regionalverband Saarbrücken,10041,2.9,-14.9,24.9,Tage, 232.8,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Tübingen,08416,-0.9,-13.5,17.2,Tage, 237.3,keine Änderungen 
Trockentage,ganzes Jahr,Stade,03359,-0.6,-16.1,13.9,Tage, 225.7,keine Änderungen 
Trockentage,ganzes Jahr,Reutlingen,08415,1.4,-12.2,19.9,Tage, 225.5,keine Änderungen 
Trockentage,ganzes Jahr,Region um Bonn ,05314_05382,1.7,-17.7,21.8,Tage, 228.5,keine Änderungen 
Trockentage,ganzes Jahr,Uckermark,12073,-1.0,-15.1,12.5,Tage, 256.5,keine Änderungen 
Trockentage,ganzes Jahr,Teltow-Fläming,12072,-2.0,-15.5,11.8,Tage, 257.7,keine Änderungen 
Trockentage,ganzes Jahr,Spree-Neiße,12071,-2.3,-19.2,11.6,Tage, 254.0,Tendenz zur Abnahme 
Trockentage,ganzes Jahr,Prignitz,12070,-0.4,-16.3,15.5,Tage, 248.6,keine Änderungen 
Trockentage,ganzes Jahr,Unna,05978,-0.7,-16.0,23.0,Tage, 226.3,keine Änderungen 
Trockentage,ganzes Jahr,Helmstedt,03154,-0.0,-11.9,14.6,Tage, 244.9,keine Änderungen 
Trockentage,ganzes Jahr,Siegen-Wittgenstein,05970,1.5,-13.0,30.9,Tage, 209.2,keine Änderungen 
Trockentage,ganzes Jahr,Saalekreis,15088,-3.0,-14.5,10.6,Tage, 265.6,Tendenz zur Abnahme 
Trockentage,ganzes Jahr,Soest,05974,-1.0,-15.2,24.4,Tage, 224.7,keine Änderungen 
Trockentage,ganzes Jahr,Harz,15085,-2.5,-13.4,18.5,Tage, 248.3,keine Änderungen 
Trockentage,ganzes Jahr,Burgenlandkreis,15084,-2.8,-12.6,11.9,Tage, 257.6,Tendenz zur Abnahme 
Trockentage,ganzes Jahr,Region um  Krefeld,05114_05112_05162_05166_05170,1.1,-17.3,20.3,Tage, 229.1,keine Änderungen 
Trockentage,ganzes Jahr,Region um Weimar ,16055_16071,-1.7,-12.8,13.2,Tage, 253.6,keine Änderungen 
Trockentage,ganzes Jahr,Region um Heilbronn ,08121_08125,0.7,-16.1,17.8,Tage, 235.1,keine Änderungen 
Trockentage,ganzes Jahr,Region um Bielefeld ,05711_05754_05758_05766,-0.7,-13.6,23.0,Tage, 221.8,keine Änderungen 
Trockentage,ganzes Jahr,Borken,05554,0.2,-15.9,20.1,Tage, 225.7,keine Änderungen 
Trockentage,ganzes Jahr,Trier-Saarburg,07235,3.8,-13.9,29.7,Tage, 229.0,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Vulkaneifel,07233,2.4,-9.2,26.6,Tage, 219.9,keine Änderungen 
Trockentage,ganzes Jahr,Eifelkreis Bitburg-Prüm,07232,3.3,-10.5,28.7,Tage, 220.6,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Bernkastel-Wittlich,07231,2.1,-14.4,26.9,Tage, 229.4,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Region um Gelsenkirchen ,05513_05113_05916_05911_05562_05512,0.5,-16.7,24.5,Tage, 224.7,keine Änderungen 
Trockentage,ganzes Jahr,Fulda,06631,0.2,-17.4,27.7,Tage, 230.9,keine Änderungen 
Trockentage,ganzes Jahr,Hersfeld-Rotenburg,06632,-0.8,-14.8,17.6,Tage, 236.5,keine Änderungen 
Trockentage,ganzes Jahr,Kassel,06633,-0.1,-14.1,16.4,Tage, 233.0,keine Änderungen 
Trockentage,ganzes Jahr,Saarlouis,10044,3.3,-14.5,27.2,Tage, 231.3,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Saarpfalz-Kreis,10045,3.3,-13.4,25.6,Tage, 230.8,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Werra-Meißner-Kreis,06636,-0.5,-12.4,15.9,Tage, 230.5,keine Änderungen 
Trockentage,ganzes Jahr,Region um  Offenbach am Main,06413_06438_06435_06412,0.7,-19.1,21.5,Tage, 235.6,keine Änderungen 
Trockentage,ganzes Jahr,Mettmann,05158,1.3,-19.6,28.5,Tage, 218.7,keine Änderungen 
Trockentage,ganzes Jahr,Region um  Osnabrück,03404_03459_05566,-0.6,-13.7,17.6,Tage, 225.6,keine Änderungen 
Trockentage,ganzes Jahr,Freyung-Grafenau,09272,-0.4,-18.3,22.4,Tage, 219.1,keine Änderungen 
Trockentage,ganzes Jahr,Lippe,05766,-0.7,-12.1,25.1,Tage, 218.5,keine Änderungen 
Trockentage,ganzes Jahr,Region um Zweibrücken ,07320_07340_10045_07317,2.9,-13.4,22.2,Tage, 228.4,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Kleve,05154,1.4,-16.7,18.1,Tage, 231.3,keine Änderungen 
Trockentage,ganzes Jahr,Städteregion Aachen,05334,2.6,-12.2,23.9,Tage, 218.5,keine Änderungen 
Trockentage,ganzes Jahr,Region um Flensburg ,01001_01059,0.4,-13.9,18.1,Tage, 229.6,keine Änderungen 
Trockentage,ganzes Jahr,Amberg-Sulzbach,09371,-1.3,-12.4,20.0,Tage, 236.8,keine Änderungen 
Trockentage,ganzes Jahr,Region um Remscheid ,05120_05124_05122_05378_05374,2.3,-18.4,29.4,Tage, 205.7,keine Änderungen 
Trockentage,ganzes Jahr,Region um  Oldenburg (Oldenburg),03403_03458_03451_03461,-0.5,-14.0,14.3,Tage, 226.7,keine Änderungen 
Trockentage,ganzes Jahr,Region um Landshut ,09261_09274,-1.8,-15.2,12.2,Tage, 240.9,keine Änderungen 
Trockentage,ganzes Jahr,Main-Tauber-Kreis,08128,-0.1,-14.3,14.7,Tage, 242.1,keine Änderungen 
Trockentage,ganzes Jahr,Hohenlohekreis,08126,0.5,-17.0,21.1,Tage, 233.1,keine Änderungen 
Trockentage,ganzes Jahr,Schwäbisch Hall,08127,0.4,-14.8,22.3,Tage, 231.1,keine Änderungen 
Trockentage,ganzes Jahr,Heilbronn,08125,0.7,-16.1,17.8,Tage, 235.0,keine Änderungen 
Trockentage,ganzes Jahr,Region um Erfurt ,16051_16067_16068_16070_16071_16055,-1.9,-12.6,17.3,Tage, 249.4,keine Änderungen 
Trockentage,ganzes Jahr,Region um  Wolfsburg,03103_03154_03151,0.3,-12.1,15.7,Tage, 240.9,keine Änderungen 
Trockentage,ganzes Jahr,Region um Erlangen ,09562_09572_09564_09563,-1.3,-18.9,18.4,Tage, 243.3,keine Änderungen 
Trockentage,ganzes Jahr,Region um Kiel ,01002_01057_01058,-0.5,-13.9,15.3,Tage, 229.5,keine Änderungen 
Trockentage,ganzes Jahr,Enzkreis,08236,0.9,-13.2,16.2,Tage, 232.9,keine Änderungen 
Trockentage,ganzes Jahr,Freudenstadt,08237,2.8,-9.2,24.5,Tage, 212.8,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Calw,08235,2.0,-7.2,22.0,Tage, 219.6,keine Änderungen 
Trockentage,ganzes Jahr,Merzig-Wadern,10042,4.2,-14.0,29.4,Tage, 226.6,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Stendal,15090,-0.9,-14.0,14.9,Tage, 256.3,keine Änderungen 
Trockentage,ganzes Jahr,Schwalm-Eder-Kreis,06634,-0.3,-14.2,17.6,Tage, 240.2,keine Änderungen 
Trockentage,ganzes Jahr,Region um Bamberg ,09461_09471,-0.2,-18.5,17.5,Tage, 238.7,keine Änderungen 
Trockentage,ganzes Jahr,Waldeck-Frankenberg,06635,-0.5,-12.2,20.5,Tage, 233.9,keine Änderungen 
Trockentage,ganzes Jahr,Sankt Wendel,10046,3.6,-13.5,31.0,Tage, 223.3,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Verden,03361,-0.4,-15.6,15.2,Tage, 230.0,keine Änderungen 
Trockentage,ganzes Jahr,Uelzen,03360,-0.1,-12.6,16.8,Tage, 238.3,keine Änderungen 
Trockentage,ganzes Jahr,Region um  Mainz,07315_07339_06414_06433,-0.1,-16.6,14.4,Tage, 251.0,keine Änderungen 
Trockentage,ganzes Jahr,Region um Kaufbeuren ,09762_09777,0.6,-13.2,17.1,Tage, 213.6,keine Änderungen 
Trockentage,ganzes Jahr,Region um  Wiesbaden,06414_07315_07339_06439_06436_06433,1.1,-14.6,15.0,Tage, 245.9,keine Änderungen 
Trockentage,ganzes Jahr,Rems-Murr-Kreis,08119,1.0,-16.9,19.6,Tage, 225.8,keine Änderungen 
Trockentage,ganzes Jahr,Ludwigsburg,08118,-0.1,-15.4,14.0,Tage, 238.5,keine Änderungen 
Trockentage,ganzes Jahr,Wittmund,03462,-2.1,-14.9,15.5,Tage, 223.1,keine Änderungen 
Trockentage,ganzes Jahr,Vechta,03460,-1.3,-14.2,16.5,Tage, 230.4,keine Änderungen 
Trockentage,ganzes Jahr,Wesermarsch,03461,-1.1,-14.9,14.5,Tage, 226.7,keine Änderungen 
Trockentage,ganzes Jahr,Region um  Fürth,09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564,-1.3,-16.0,17.8,Tage, 240.9,keine Änderungen 
Trockentage,ganzes Jahr,Heidekreis,03358,-0.1,-14.9,16.7,Tage, 228.6,keine Änderungen 
Trockentage,ganzes Jahr,Region um  Darmstadt,06411_06432_06438,0.6,-19.7,13.6,Tage, 240.3,keine Änderungen 
Trockentage,ganzes Jahr,Südwestpfalz,07340,2.7,-13.3,20.6,Tage, 227.3,Tendenz zur Zunahme 
Trockentage,ganzes Jahr,Göppingen,08117,0.5,-14.7,20.0,Tage, 224.0,keine Änderungen 
Trockentage,ganzes Jahr,Höxter,05762,-0.0,-12.1,22.8,Tage, 224.3,keine Änderungen 
Trockentage,ganzes Jahr,Region um Frankfurt (Oder) ,12053_12067_12064,-2.0,-16.6,12.4,Tage, 256.8,keine Änderungen 
Trockentage,ganzes Jahr,Steinfurt,05566,0.0,-13.7,17.6,Tage, 226.8,keine Änderungen 
Trockentage,ganzes Jahr,Region um  Mönchengladbach,05116_05370_05166_05162,1.4,-17.2,18.2,Tage, 230.2,keine Änderungen 
Trockentage,ganzes Jahr,Recklinghausen,05562,0.6,-16.1,22.6,Tage, 225.3,keine Änderungen 
Trockentage,ganzes Jahr,Region um  Rhein-Pfalz-Kreis,07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212,0.4,-16.4,15.5,Tage, 241.3,keine Änderungen 
Trockentage,ganzes Jahr,Rhein-Kreis Neuss,05162,1.4,-17.5,19.6,Tage, 229.7,keine Änderungen 
Trockentage,ganzes Jahr,Viersen,05166,1.1,-17.5,17.6,Tage, 228.7,keine Änderungen 
Trockentage,MAM,Region um  Wuppertal,05124_05122_05120_05158_05954_05374,-0.1,-5.8,5.8,Tage, 53.5,keine Änderungen 
Trockentage,MAM,Saalfeld-Rudolstadt,16073,-0.7,-4.9,3.8,Tage, 59.8,Tendenz zur Abnahme 
Trockentage,MAM,Sonneberg,16072,-0.7,-6.1,5.0,Tage, 56.4,keine Änderungen 
Trockentage,MAM,Weimarer Land,16071,-1.0,-5.5,3.1,Tage, 63.4,Tendenz zur Abnahme 
Trockentage,MAM,Ilm-Kreis,16070,-0.7,-5.4,4.1,Tage, 59.2,Tendenz zur Abnahme 
Trockentage,MAM,Altenburger Land,16077,-1.0,-5.0,2.6,Tage, 63.7,Tendenz zur Abnahme 
Trockentage,MAM,Greiz,16076,-0.9,-5.0,2.9,Tage, 62.6,Tendenz zur Abnahme 
Trockentage,MAM,Saale-Orla-Kreis,16075,-0.6,-4.9,3.6,Tage, 60.2,keine Änderungen 
Trockentage,MAM,Saale-Holzland-Kreis,16074,-1.0,-5.3,2.8,Tage, 62.8,Tendenz zur Abnahme 
Trockentage,MAM,Region um  Bottrop,05512_05119_05513_05113_05170_05562,-0.6,-5.6,3.8,Tage, 57.7,keine Änderungen 
Trockentage,MAM,Region um Dessau-Rolau ,15001_15091_15082,-1.3,-4.1,2.4,Tage, 65.5,Tendenz zur Abnahme 
Trockentage,MAM,Region um  Augsburg,09761_09772_09771,-0.8,-6.1,4.1,Tage, 58.3,keine Änderungen 
Trockentage,MAM,Region um Jena ,16053_16074_16071_16055,-1.1,-5.1,3.0,Tage, 63.1,Tendenz zur Abnahme 
Trockentage,MAM,Region um Ingolstadt ,09161_09176_09185_09186,-1.2,-6.0,4.1,Tage, 61.4,Tendenz zur Abnahme 
Trockentage,MAM,Ostprignitz-Ruppin,12068,-0.8,-6.1,2.3,Tage, 65.4,keine Änderungen 
Trockentage,MAM,Odenwaldkreis,06437,-0.7,-5.5,5.2,Tage, 57.0,keine Änderungen 
Trockentage,MAM,Hochtaunuskreis,06434,-0.8,-5.2,4.6,Tage, 59.0,Tendenz zur Abnahme 
Trockentage,MAM,Main-Kinzig-Kreis,06435,-0.6,-6.2,4.5,Tage, 59.2,keine Änderungen 
Trockentage,MAM,Darmstadt-Dieburg,06432,-0.9,-5.5,3.9,Tage, 60.3,keine Änderungen 
Trockentage,MAM,Groß-Gerau,06433,-1.3,-6.3,3.5,Tage, 63.5,Tendenz zur Abnahme 
Trockentage,MAM,Bergstraße,06431,-0.8,-5.8,4.5,Tage, 58.9,keine Änderungen 
Trockentage,MAM,Barnim,12060,-1.1,-5.0,2.3,Tage, 65.4,Tendenz zur Abnahme 
Trockentage,MAM,Dahme-Spreewald,12061,-1.1,-4.8,2.4,Tage, 65.5,Tendenz zur Abnahme 
Trockentage,MAM,Elbe-Elster,12062,-1.1,-4.8,3.0,Tage, 66.0,Tendenz zur Abnahme 
Trockentage,MAM,Havelland,12063,-0.6,-5.5,1.9,Tage, 65.7,keine Änderungen 
Trockentage,MAM,Märkisch-Oderland,12064,-1.0,-4.5,1.8,Tage, 66.5,Tendenz zur Abnahme 
Trockentage,MAM,Oberhavel,12065,-0.9,-5.4,2.4,Tage, 65.2,Tendenz zur Abnahme 
Trockentage,MAM,Oberspreewald-Lausitz,12066,-0.8,-4.5,3.0,Tage, 65.4,Tendenz zur Abnahme 
Trockentage,MAM,Rheingau-Taunus-Kreis,06439,-0.9,-5.4,4.5,Tage, 59.5,keine Änderungen 
Trockentage,MAM,Region um  Nürnberg,09564_09563_09574_09565_09573_09572_09576_09562,-0.7,-5.9,4.4,Tage, 61.2,Tendenz zur Abnahme 
Trockentage,MAM,Waldshut,08337,-0.4,-5.9,4.3,Tage, 54.5,keine Änderungen 
Trockentage,MAM,Lörrach,08336,0.2,-6.6,4.0,Tage, 53.0,keine Änderungen 
Trockentage,MAM,Konstanz,08335,-0.6,-6.2,3.2,Tage, 58.4,Tendenz zur Abnahme 
Trockentage,MAM,Region um Schwerin ,13004_13076_13074,-1.1,-6.7,2.4,Tage, 63.5,Tendenz zur Abnahme 
Trockentage,MAM,Region um  Wilhelmshaven,03405_03455,-0.9,-7.0,4.4,Tage, 60.5,Tendenz zur Abnahme 
Trockentage,MAM,Region um  Ansbach,09561_09571,-0.9,-6.0,5.3,Tage, 61.1,keine Änderungen 
Trockentage,MAM,Region um  Koblenz,07111_07137_07141_07143,-0.8,-5.3,5.0,Tage, 57.3,keine Änderungen 
Trockentage,MAM,Biberach,08426,-0.6,-6.1,2.8,Tage, 57.3,keine Änderungen 
Trockentage,MAM,Alb-Donau-Kreis,08425,-0.7,-6.0,4.1,Tage, 57.4,keine Änderungen 
Trockentage,MAM,Rottweil,08325,-0.3,-5.7,6.8,Tage, 54.1,keine Änderungen 
Trockentage,MAM,Schwarzwald-Baar-Kreis,08326,-0.5,-5.4,6.2,Tage, 53.5,keine Änderungen 
Trockentage,MAM,Tuttlingen,08327,-0.7,-5.5,5.4,Tage, 55.6,keine Änderungen 
Trockentage,MAM,Region um Bayreuth ,09462_09472,-0.7,-6.4,4.9,Tage, 59.3,keine Änderungen 
Trockentage,MAM,Diepholz,03251,-0.8,-6.3,4.2,Tage, 61.8,keine Änderungen 
Trockentage,MAM,Mayen-Koblenz,07137,-0.9,-5.2,5.0,Tage, 58.8,Tendenz zur Abnahme 
Trockentage,MAM,Holzminden,03255,-0.5,-5.8,4.0,Tage, 57.2,keine Änderungen 
Trockentage,MAM,Hildesheim,03254,-0.5,-6.0,3.1,Tage, 60.2,keine Änderungen 
Trockentage,MAM,Schaumburg,03257,-0.6,-6.9,4.2,Tage, 59.7,keine Änderungen 
Trockentage,MAM,Nienburg (Weser),03256,-1.1,-5.8,3.8,Tage, 61.9,keine Änderungen 
Trockentage,MAM,Vogtlandkreis,14523,-1.1,-5.2,4.1,Tage, 59.5,keine Änderungen 
Trockentage,MAM,Mittelsachsen,14522,-0.9,-5.5,3.7,Tage, 60.7,Tendenz zur Abnahme 
Trockentage,MAM,Erzgebirgskreis,14521,-0.9,-5.9,4.9,Tage, 57.5,Tendenz zur Abnahme 
Trockentage,MAM,Berlin,11000,-1.0,-5.5,1.5,Tage, 65.3,Tendenz zur Abnahme 
Trockentage,MAM,Zwickau,14524,-0.9,-5.3,3.2,Tage, 60.8,Tendenz zur Abnahme 
Trockentage,MAM,Region um Schwabach ,09565_09576_09564,-1.0,-5.7,4.4,Tage, 61.6,keine Änderungen 
Trockentage,MAM,Region um  Braunschweig,03101_03157_03154_03151_03102_03158_03103,-0.6,-6.1,3.1,Tage, 62.7,keine Änderungen 
Trockentage,MAM,Region um Hof ,09464_09475,-0.9,-5.8,4.5,Tage, 58.6,keine Änderungen 
Trockentage,MAM,Region um  Kaiserslautern,07312_07335_07332,-0.9,-5.2,4.4,Tage, 60.1,keine Änderungen 
Trockentage,MAM,Region um  München,09162_09184_09179_09174,-0.8,-6.7,4.2,Tage, 57.3,keine Änderungen 
Trockentage,MAM,Region um Cottbus ,12052_12071,-1.3,-5.4,2.6,Tage, 65.7,Tendenz zur Abnahme 
